# extractable_work for 8 qbits with connectivity gas in chunks 2
 (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (7.548875021634701699e-02+0.000000000000000000e+00j)  (1.054350187913331675e-02+0.000000000000000000e+00j)  (1.054350187913331675e-02+0.000000000000000000e+00j)
 (2.523231811727466838e-03-9.539581729903060670e-21j)  (2.523231811727466838e-03-2.104734414761205499e-19j)  (3.261191607735956213e-05+1.048640953706917127e-20j)  (2.523231811727466838e-03-7.556015935817083928e-21j)  (3.379676374857956494e-04+2.121242731715680807e-20j)  (1.105084268407179049e-02-1.067678917699386034e-19j)  (3.161618404759518591e-03+1.119528274825287175e-19j)  (2.523231811727280789e-03+7.547174825303882863e-20j)
 (1.498798222708539515e-03-2.389632150244411392e-19j)  (1.625194149660578796e-03-3.836788051742523943e-20j)  (2.132626020011574796e-04+8.030422538473712091e-20j)  (1.234227129309506529e-03+1.437688636534543292e-19j)  (1.319775389813307963e-03+5.346014864297308812e-20j)  (1.234886930309358338e-03+6.653196435794272383e-20j)  (1.951638843121354964e-03+1.750736405194165480e-19j)  (1.729996560185438105e-03-7.040735329638243350e-20j)
 (3.304554218757817653e-04+6.314107003351433017e-20j)  (3.439588102462752545e-05-2.525894908764821036e-20j)  (4.977975860766594844e-05+5.865044529025944156e-20j)  (7.928014432648530601e-05+7.303006081153130849e-20j)  (9.213403479963865744e-05+3.993348035520450907e-20j)  (4.452252336506441277e-04+1.789597040985687814e-19j)  (1.270403853261272917e-04+3.626936079330934872e-20j)  (1.765138867682102490e-05-1.873015300514297820e-20j)
 (4.852628892079166148e-07-1.928431515190240177e-21j)  (2.818048223830885764e-04+2.355040467526749371e-19j)  (5.956736734599367845e-05+3.005968507659819191e-20j)  (1.828607729779262354e-04-5.317672241031850560e-20j)  (1.295679678560070376e-04-3.276722381106539207e-20j)  (1.469903304923803672e-05+1.058347787932274645e-20j)  (4.191113670810488455e-05+1.463542635581660432e-20j)  (1.389441544852369806e-05+2.698267517355307429e-20j)
 (4.569655956488443620e-06+5.743370458853286763e-21j)  (2.453327278478169716e-04-1.869144743446728552e-19j)  (1.288296311643268401e-04+1.165663335926655581e-19j)  (3.244386065742427651e-05-1.449487745023052769e-20j)  (4.388000927454955284e-05-4.419447790244392859e-20j)  (2.518170895193232283e-08+5.389852168462305995e-22j)  (5.266646011658153003e-04-8.110546921773236790e-20j)  (2.836977421595467474e-05-3.306547708355908212e-20j)
 (4.981941708556043033e-05+4.741751627202737994e-21j)  (7.632559621454117177e-07-9.542633300624404659e-21j)  (8.156986447874071578e-06-2.859662763250020555e-20j)  (3.213243771931972736e-07-1.573332949130972821e-21j)  (3.001824209790347810e-05+5.045056842379470653e-21j)  (8.208816549626818306e-05+1.054462310714239415e-19j)  (1.329737239630182089e-05-1.307205761343438639e-20j)  (8.181493970987157563e-05+1.140805035601432228e-19j)
 (1.360993362238777688e-05+1.841274235956700736e-20j)  (1.091092334925752078e-05+2.407521247078167624e-21j)  (7.561016227411981370e-06+4.522390891404269292e-21j)  (8.229504047185387410e-08-1.291692183766449000e-21j)  (3.999082949906839664e-06+3.325279304860621365e-21j)  (1.548782449072763675e-05+7.390038737260452669e-21j)  (7.238626709198427461e-06-1.294764691312458283e-20j)  (4.396838612903062347e-06+2.243838533403194776e-20j)
 (1.653740691888660146e-08+1.104792395822606301e-22j)  (9.399406019704372860e-05-1.109390126897281817e-20j)  (1.857321469856114838e-05-1.908115218265171189e-20j)  (5.003652908750663540e-05+4.096903835411049968e-20j)  (1.140272179662041011e-05+3.746899650923242999e-20j)  (5.987073443069468711e-06+1.662439121443867232e-21j)  (4.394061233594447166e-06-1.957433091396027133e-20j)  (6.838846729952679194e-06-2.221490734279994653e-20j)
 (4.008666346954461231e-05-6.407974839185118152e-20j)  (3.657110541130391185e-05+6.728029297975829504e-20j)  (2.087916888248483437e-05-9.523332193555913934e-21j)  (6.918101820616387194e-05-6.845009310249165150e-20j)  (9.946395786275211520e-07-4.859934739616752566e-21j)  (8.697052961358984319e-05+8.646459185374899466e-21j)  (3.529344018997874224e-05+1.830686872862067892e-20j)  (1.181328083947226925e-06-1.049879254979265395e-20j)
