# pops for 12 qbits with connectivity c6 and unitary DM 22952466625920
4.000000357627868652e-01 2.000000327825546265e-01 2.000000327825546265e-01 2.000000327825546265e-01 4.000000953674316406e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 4.000000357627868652e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01
3.558904528617858887e-01 2.082889080047607422e-01 2.233037650585174561e-01 2.245565205812454224e-01 3.396292626857757568e-01 2.112641185522079468e-01 2.145312428474426270e-01 2.225357294082641602e-01 3.396292626857757568e-01 2.225357294082641602e-01 2.145312428474426270e-01 2.233037799596786499e-01
3.232404589653015137e-01 2.140461057424545288e-01 2.176477164030075073e-01 2.419959157705307007e-01 3.217422962188720703e-01 2.128785699605941772e-01 2.289178967475891113e-01 2.316921204328536987e-01 3.140269219875335693e-01 2.319890856742858887e-01 2.356584966182708740e-01 2.261643707752227783e-01
3.127979934215545654e-01 2.322646826505661011e-01 2.167014032602310181e-01 2.351661473512649536e-01 3.182398378849029541e-01 2.134990394115447998e-01 2.323736399412155151e-01 2.311183363199234009e-01 3.028098046779632568e-01 2.355213016271591187e-01 2.363037019968032837e-01 2.332040816545486450e-01
2.888580858707427979e-01 2.297825217247009277e-01 2.181124091148376465e-01 2.322531491518020630e-01 3.053246438503265381e-01 2.300863564014434814e-01 2.363577485084533691e-01 2.353687882423400879e-01 2.925909459590911865e-01 2.275986820459365845e-01 2.638823986053466797e-01 2.397841066122055054e-01
2.653584480285644531e-01 2.312329411506652832e-01 2.496886551380157471e-01 2.275676876306533813e-01 2.922101616859436035e-01 2.373429238796234131e-01 2.413956075906753540e-01 2.340041697025299072e-01 2.874437272548675537e-01 2.260558754205703735e-01 2.631377279758453369e-01 2.445619702339172363e-01
2.612626552581787109e-01 2.321640998125076294e-01 2.495600730180740356e-01 2.308608591556549072e-01 2.875692844390869141e-01 2.359372526407241821e-01 2.462955713272094727e-01 2.351507693529129028e-01 2.871698737144470215e-01 2.397029101848602295e-01 2.589443624019622803e-01 2.353820949792861938e-01
2.571119368076324463e-01 2.381129264831542969e-01 2.441486269235610962e-01 2.342444062232971191e-01 2.734603881835937500e-01 2.397016286849975586e-01 2.423746883869171143e-01 2.527730762958526611e-01 2.798920869827270508e-01 2.428818196058273315e-01 2.539355754852294922e-01 2.413627207279205322e-01
2.548088729381561279e-01 2.403518557548522949e-01 2.469047605991363525e-01 2.364915311336517334e-01 2.743899226188659668e-01 2.414947301149368286e-01 2.401284724473953247e-01 2.528526782989501953e-01 2.714312076568603516e-01 2.419819384813308716e-01 2.579103708267211914e-01 2.412533909082412720e-01
2.590352892875671387e-01 2.362102717161178589e-01 2.474037110805511475e-01 2.359077632427215576e-01 2.737490236759185791e-01 2.423300594091415405e-01 2.418173551559448242e-01 2.509694099426269531e-01 2.720626294612884521e-01 2.389182150363922119e-01 2.562549114227294922e-01 2.453410774469375610e-01
2.604422271251678467e-01 2.354292273521423340e-01 2.477348893880844116e-01 2.372078746557235718e-01 2.734683752059936523e-01 2.449222803115844727e-01 2.409670948982238770e-01 2.486523389816284180e-01 2.720863223075866699e-01 2.385540455579757690e-01 2.551884949207305908e-01 2.453465610742568970e-01
2.564843595027923584e-01 2.386732995510101318e-01 2.479541748762130737e-01 2.439500689506530762e-01 2.688159048557281494e-01 2.467819750308990479e-01 2.457595467567443848e-01 2.491468191146850586e-01 2.647792100906372070e-01 2.412049770355224609e-01 2.531888484954833984e-01 2.432604879140853882e-01
2.580448389053344727e-01 2.389336526393890381e-01 2.476636171340942383e-01 2.424197942018508911e-01 2.665631771087646484e-01 2.468821108341217041e-01 2.430586814880371094e-01 2.540002167224884033e-01 2.662080824375152588e-01 2.407692521810531616e-01 2.495804280042648315e-01 2.458757460117340088e-01
2.584189474582672119e-01 2.418842017650604248e-01 2.495577335357666016e-01 2.423078417778015137e-01 2.633504569530487061e-01 2.466587573289871216e-01 2.448806613683700562e-01 2.535589933395385742e-01 2.648240327835083008e-01 2.396638393402099609e-01 2.484230399131774902e-01 2.464710921049118042e-01
2.565559446811676025e-01 2.425716221332550049e-01 2.494648098945617676e-01 2.459407001733779907e-01 2.615571618080139160e-01 2.460420727729797363e-01 2.439138740301132202e-01 2.526861727237701416e-01 2.660573124885559082e-01 2.409323602914810181e-01 2.474867552518844604e-01 2.467907965183258057e-01
2.588354647159576416e-01 2.402553707361221313e-01 2.494809925556182861e-01 2.459612190723419189e-01 2.639847695827484131e-01 2.432689815759658813e-01 2.446486949920654297e-01 2.522968947887420654e-01 2.656508088111877441e-01 2.420435994863510132e-01 2.477377802133560181e-01 2.458350360393524170e-01
2.576862871646881104e-01 2.410808503627777100e-01 2.502642571926116943e-01 2.455016523599624634e-01 2.626052200794219971e-01 2.444327026605606079e-01 2.446509003639221191e-01 2.525104880332946777e-01 2.658395767211914062e-01 2.416559159755706787e-01 2.480103671550750732e-01 2.457613795995712280e-01
2.583802640438079834e-01 2.431161254644393921e-01 2.470624446868896484e-01 2.445032447576522827e-01 2.580861747264862061e-01 2.484324276447296143e-01 2.437978684902191162e-01 2.562315762042999268e-01 2.639459669589996338e-01 2.453636825084686279e-01 2.470491826534271240e-01 2.440304756164550781e-01
2.583230137825012207e-01 2.442016005516052246e-01 2.470086067914962769e-01 2.436673045158386230e-01 2.578904926776885986e-01 2.469233423471450806e-01 2.451904267072677612e-01 2.549705505371093750e-01 2.650071382522583008e-01 2.450817376375198364e-01 2.463271766901016235e-01 2.454080134630203247e-01
2.576600611209869385e-01 2.450945079326629639e-01 2.470589876174926758e-01 2.429594993591308594e-01 2.585400640964508057e-01 2.468346059322357178e-01 2.447106540203094482e-01 2.548741698265075684e-01 2.643255591392517090e-01 2.446851730346679688e-01 2.465539723634719849e-01 2.467021346092224121e-01
2.585596442222595215e-01 2.466024607419967651e-01 2.459709048271179199e-01 2.438203692436218262e-01 2.613259255886077881e-01 2.455538660287857056e-01 2.457247227430343628e-01 2.524725794792175293e-01 2.638003528118133545e-01 2.446407675743103027e-01 2.462240010499954224e-01 2.453037947416305542e-01
2.599311769008636475e-01 2.470072209835052490e-01 2.447411119937896729e-01 2.444196343421936035e-01 2.591620087623596191e-01 2.472141087055206299e-01 2.452612966299057007e-01 2.546951174736022949e-01 2.634169459342956543e-01 2.439177036285400391e-01 2.454830408096313477e-01 2.447500079870223999e-01
2.595763504505157471e-01 2.464404553174972534e-01 2.455725818872451782e-01 2.451047897338867188e-01 2.592751979827880859e-01 2.470897436141967773e-01 2.443321943283081055e-01 2.538748085498809814e-01 2.633432447910308838e-01 2.448923885822296143e-01 2.457194626331329346e-01 2.447780966758728027e-01
2.588973939418792725e-01 2.461717426776885986e-01 2.454800903797149658e-01 2.446277439594268799e-01 2.601134181022644043e-01 2.477593719959259033e-01 2.423583567142486572e-01 2.553218007087707520e-01 2.648476660251617432e-01 2.449335604906082153e-01 2.448528110980987549e-01 2.446353137493133545e-01
