# ex_work for 8 qbits with connectivity c7 and unitary DM 22838560790784
-9.396235507879802107e-02 1.406706849968649420e-01 1.406706849968649420e-01 1.406706849968649420e-01 -9.396235507879802107e-02 1.406706690892610412e-01 1.406706690892610412e-01 1.406706690892610412e-01
-8.298927412209546051e-02 9.007451520910696174e-02 9.007451520910696174e-02 3.575761233522972704e-02 -7.197061153340332529e-02 2.918915230237613054e-03 9.007451520910696174e-02 9.007451520910696174e-02
-7.008869862657544914e-02 4.697536353827585359e-02 4.282055692729379998e-02 4.272997468078985894e-02 -5.391839681954703478e-02 1.381326959738841259e-02 2.885858615676556785e-02 5.564803835857889264e-02
-5.650750501338010212e-02 3.257100176293830501e-02 2.322542186669588476e-02 3.326339437492061013e-02 -5.478963131572604783e-02 2.196143085871830533e-02 3.093121545200942443e-02 4.251411811984682348e-02
-2.707581540092701342e-02 1.264704222761584354e-02 1.494677630058697040e-02 2.172305126143412451e-02 -4.197162791978676505e-02 9.265685085262922657e-03 5.252564030879314011e-04 3.611312757148302938e-02
-3.368474160219138425e-02 2.001843215804315068e-02 1.627288143919945404e-02 1.792847638034597221e-02 -4.328850969475216137e-02 1.457940309114758547e-02 9.711931079529246072e-03 2.784688962409161486e-02
-3.146509606377580898e-02 2.955485079731933265e-02 1.398142694564619495e-02 7.990637919784238444e-03 -4.165906379480029814e-02 3.375217872928316931e-02 1.249264614569725075e-02 3.936226290497332921e-03
-2.773562526963141428e-02 2.439287667126109962e-02 9.662308021142653261e-03 1.166229178939406572e-02 -4.253122766990727333e-02 2.645022071823765336e-02 1.355977527505472860e-02 9.616424175462613341e-03
-3.439465691823249960e-02 3.009004184353721370e-02 1.504133173962719436e-02 9.782940874394695924e-03 -4.052509522407708037e-02 1.867623027961111057e-02 8.507085556055905481e-03 2.067806400163930275e-02
-3.303106333159284286e-02 2.360358602958959051e-02 2.448964880753020171e-02 -3.088180819727464992e-04 -3.834048412646841320e-02 1.191425668944941403e-02 2.338664888041153828e-02 1.404918671091937715e-02
-2.678507637976782971e-02 2.116169444735915492e-02 1.990324758258850413e-02 -2.181128864563794314e-03 -3.849727028473479834e-02 1.158369749129426439e-02 2.337951473558544033e-02 1.327012436276266832e-02
-3.077567010110644763e-02 2.455774055287613181e-02 1.676457593685239805e-02 3.755004701228257906e-03 -4.198773928129030664e-02 2.527144128710680226e-02 1.643953533083378910e-02 1.267197085911881717e-02
-3.196110537206137137e-02 2.753779242726352855e-02 8.578893481736743140e-03 1.301665042731191225e-03 -3.557228291291247846e-02 2.388293537392935720e-02 1.785291771663793589e-02 1.121687212859778446e-02
-3.308743393939004435e-02 1.767505804202219866e-02 6.423921077146675304e-03 1.267513476969320436e-02 -3.145087935560721831e-02 3.096073464209472478e-02 8.170396035353194239e-03 8.950029833702391815e-03
-3.315750783064375096e-02 1.639151200061243069e-02 9.931793639476762733e-03 1.021522400027819778e-02 -3.171990588263671335e-02 2.435874564529079064e-02 9.532528132427837975e-03 1.386640849798711703e-02
-3.611114421910067984e-02 1.981535459527420870e-02 8.927505886321195766e-03 1.759978789327673945e-02 -2.845046172842778665e-02 1.381179000624840718e-02 1.163040631571876649e-02 1.193276582347630420e-02
-3.662111005794453644e-02 1.927991083542610756e-02 1.373796356231170995e-02 1.341804584463565479e-02 -2.550580659202536862e-02 1.210099903610214502e-02 9.767214534631939171e-03 1.160328102298196530e-02
-3.487350239290341186e-02 1.400143972797876848e-02 1.565157256846712655e-02 1.215217097477105934e-02 -2.885038918514108361e-02 1.490313226475423018e-02 1.293580982123662855e-02 1.222907772499050652e-02
-3.022050825504737567e-02 8.234877507556772475e-03 1.635249514133324186e-02 1.109058980787532012e-02 -3.083513453603300633e-02 1.661421834428149918e-02 1.570959122258390461e-02 9.607618527320426968e-03
-3.594051666044857651e-02 1.468070558457829772e-02 1.377959292765556891e-02 1.469803515262924423e-02 -2.777284515973222831e-02 1.286149585584039565e-02 1.382625026976902829e-02 1.214839405787367099e-02
-3.346969362633007983e-02 1.151270954411772428e-02 1.528432025332444356e-02 8.560904706280238544e-03 -2.792504241896195255e-02 1.289420539506757821e-02 1.822888770845828427e-02 1.176760718014508919e-02
-3.338840823271915087e-02 1.454637676987244679e-02 1.863823811769955291e-02 1.362518537640755936e-02 -2.904100756324375782e-02 1.051040992814477985e-02 1.128382531808840711e-02 1.121618144384976638e-02
-2.902952056688594060e-02 1.818488922714407360e-02 1.624769313710552540e-02 6.772127678984295185e-03 -3.105532460893043606e-02 9.962546543259348172e-03 1.446721507086261294e-02 1.054869151685217978e-02
-3.244161254275550882e-02 1.410840915696642134e-02 1.969219808267685945e-02 1.212418247475826119e-02 -3.111854611351800443e-02 1.246833045367992665e-02 1.458382404267974559e-02 8.696986376918630288e-03
-2.980822562638153761e-02 1.042252408540086418e-02 1.602233599775132120e-02 1.555115403419754343e-02 -3.047393360295115941e-02 9.384507248072160301e-03 1.464929855737071539e-02 1.022488918718009350e-02
-3.129333280011887403e-02 1.368930981216135052e-02 1.867603484248067658e-02 1.194890944962082729e-02 -3.145489224390814187e-02 9.155101824136620617e-03 1.410289199224613009e-02 1.268252656788100736e-02
-3.300795028069156145e-02 1.513248773512023727e-02 2.226921297334815905e-02 9.003267975337552603e-03 -2.843501357753941416e-02 9.681657195476263411e-03 1.427948862199548107e-02 8.295772282208237550e-03
-3.006781919649863938e-02 1.193795919134318928e-02 2.052362017520691084e-02 9.426904276731566321e-03 -2.709855837961177433e-02 7.191965616108639617e-03 1.289781146855616643e-02 9.692692107709399707e-03
-3.024312291367652061e-02 8.022241962124298034e-03 1.076950998968674057e-02 9.476168174338142972e-03 -2.671966529728646983e-02 1.086073036486420035e-02 1.654578411802892432e-02 1.546826802491056349e-02
-3.109354539969475667e-02 1.172222018147199910e-02 1.444840102600038548e-02 1.522834249700159154e-02 -3.258297403795372416e-02 1.131166180737478745e-02 1.530026284084295453e-02 1.362289836279786948e-02
-2.856605605191236616e-02 1.279290979061895907e-02 1.272008547628029201e-02 7.403152566943407668e-03 -2.961208264095039830e-02 1.144732636003052001e-02 9.412757442714816958e-03 1.932085145781051172e-02
-2.819096267218499513e-02 1.330840523165440457e-02 1.267213139911093668e-02 6.315042412420759747e-03 -2.912539140798221099e-02 1.026501805948910363e-02 1.328598979171931142e-02 1.577412987388477142e-02
-2.916372710511975705e-02 9.349104459591238772e-03 9.272464956785336082e-03 1.110074311152688120e-02 -2.781683387783712505e-02 1.527157314148601744e-02 1.331623547507926504e-02 1.267050354897700237e-02
-2.745354860170839614e-02 1.399272746163114471e-02 1.130289169615646301e-02 1.051419418287554038e-02 -2.935020358670476989e-02 7.931557167991433802e-03 1.105434162152525192e-02 1.597415122830463455e-02
-2.653184188717244013e-02 6.004584702249610335e-03 1.623558942272616823e-02 1.020746332353840956e-02 -3.130711177687523633e-02 1.082744147620449265e-02 1.289869563201127660e-02 1.649242495328983107e-02
-2.985722366247725579e-02 1.216679340461277251e-02 1.361401791824465302e-02 6.591083050933570914e-04 -2.389358244824653366e-02 1.320310435523975624e-02 1.597176900410399517e-02 1.116241415845865489e-02
-2.825555038205983943e-02 1.231412828057747155e-02 1.361303925082800459e-02 1.195356137391012132e-02 -2.889052812636525719e-02 7.938372742753902617e-03 1.663018059416133260e-02 8.886021390687715710e-03
-2.516295976811869922e-02 1.234312849804013699e-02 1.690900275791178825e-02 1.325648688783911955e-02 -3.250772383232996415e-02 4.116385584539935735e-03 1.758537814541049141e-02 8.593484825010416078e-03
-2.486543460727935057e-02 1.632538954060198944e-02 1.464897804817109211e-02 1.183452073097141129e-02 -3.592831695473065051e-02 6.676561513539271998e-03 1.328234024683891921e-02 1.500746478430818945e-02
-2.796331123579463146e-02 8.641595693638341388e-03 1.393247554527361418e-02 7.762713008408458903e-03 -3.336166907640112506e-02 9.107260059763255811e-03 2.219669394084369113e-02 1.697561195722572039e-02
-2.679218602318007847e-02 9.800379143837798998e-03 9.005128470130005502e-03 9.963467090579009727e-03 -3.375450167453056260e-02 1.222666166870599661e-02 2.311701453588346777e-02 1.322574144158317373e-02
-2.568908800676673182e-02 1.452611061712628590e-02 1.163918660229599014e-02 8.346780696510264219e-03 -3.534955707988881451e-02 7.064084128821087466e-03 2.317312503718780767e-02 1.374447247901410332e-02
-2.745634830248409181e-02 1.154221607114973812e-02 1.437452584866131394e-02 9.407218682725289674e-03 -2.869662695881277162e-02 7.600294647823324125e-03 1.766298571895216774e-02 9.309595791066863427e-03
-3.134366677712308730e-02 6.919188442074774084e-03 1.523584622220658380e-02 5.762745169218839135e-03 -2.321219967432696166e-02 1.432767552073364002e-02 1.488388544826247349e-02 1.072001208370752280e-02
-3.059628273678040647e-02 3.725301537969416717e-03 1.126587425189874009e-02 1.201116508773291194e-02 -2.420386834365995457e-02 1.415085930495538387e-02 1.226577645503985903e-02 1.464389220815370297e-02
-3.442437313138237143e-02 5.732618557612776354e-03 1.463425781775717568e-02 1.218560577183917110e-02 -2.525629059337190091e-02 1.495571641854009926e-02 1.640567025122722025e-02 1.193950007436140291e-02
-3.112644412778358891e-02 1.660424947304364046e-03 1.436317043942890621e-02 1.762342240929259604e-02 -2.750908264971198974e-02 1.371459414810665377e-02 1.808290990458268424e-02 8.976530870679460747e-03
-3.550687146120450055e-02 2.150962139847074645e-03 1.367674870895939192e-02 1.006252931975207612e-02 -2.652188883216328660e-02 1.830780896662843188e-02 2.044555911223200004e-02 1.567355394213383948e-02
-3.159224206601992518e-02 1.214201961842245213e-03 1.543150793024499964e-02 9.276740185906072120e-03 -2.822567286903677683e-02 1.205187664623811987e-02 2.383764745406430699e-02 1.486729289356181032e-02
-2.739371184533477901e-02 4.042712014359552998e-03 1.605590869678049856e-02 5.859192135373733103e-03 -2.885560918986503076e-02 1.044341632115163704e-02 1.754584656455581565e-02 1.658725183036517323e-02
-2.881795433966254441e-02 8.712547982477465008e-03 9.541926066114614705e-03 6.565660201459149782e-03 -2.813773995092095151e-02 1.516737677114030416e-02 1.120008890827210897e-02 2.019064527908185844e-02
-2.474591889060494959e-02 5.974580464930071173e-03 1.426555482715232727e-02 -1.045504610684545518e-03 -2.441125151622620601e-02 1.424013768538092035e-02 1.163142677524968242e-02 1.503442622670434804e-02
-2.355652774184147438e-02 5.773401848521696536e-03 1.845137784711836648e-02 2.676457630378368136e-03 -2.541128056663315843e-02 9.809402257322772517e-03 8.794915755607514429e-03 1.410371832254581591e-02
-2.463502639691506763e-02 5.283163199767830324e-03 1.541151223692749199e-02 4.799282539470955088e-03 -2.228444704130125298e-02 1.001086061738665732e-02 1.134456343862247016e-02 9.439918553536071413e-03
-2.351513389772615439e-02 6.492591264287660147e-03 1.107421922066229719e-02 7.164953955388862587e-03 -2.772874389101127879e-02 9.323273870598775340e-03 1.530382344433118928e-02 1.315966557219367880e-02
-2.655973853774833485e-02 7.638521506218669960e-03 1.381391731120274260e-02 7.325651162024878621e-03 -2.807112907786421530e-02 1.124113779741189173e-02 1.381409272335815466e-02 1.363380788874240558e-02
-2.724959385575085463e-02 1.227080377484956021e-03 1.614803663630927713e-02 1.321809285120821402e-02 -3.063171810109046461e-02 1.324451466272477153e-02 2.224604041637059590e-02 7.457944557386072398e-03
-2.548445511855199422e-02 2.264324851535287446e-03 1.221960666232110339e-02 1.426232732751468030e-02 -3.353261830223926154e-02 2.047949808948408557e-02 1.895353311535438040e-02 7.317149867727959153e-03
-2.315562322139161355e-02 -2.842240198039239305e-03 1.879133571162223265e-02 9.499262653190124889e-03 -3.031978895395308002e-02 1.531438322899301464e-02 1.609845482571010261e-02 1.033811589348889413e-02
-2.758111279110204983e-02 2.153101536017044265e-03 2.000200855937857986e-02 8.603633043868691085e-03 -3.198287527357036170e-02 7.760503953815865025e-03 2.334127179466823077e-02 1.464402644740282408e-02
-2.817243195698712621e-02 4.442255702660011111e-04 1.919639325332486712e-02 1.189499832008615934e-02 -2.851148571511842589e-02 8.481608886795466776e-03 1.567021795596153927e-02 1.578364569882379290e-02
-2.631777081102944227e-02 1.532704186081429096e-03 1.884535266773289947e-02 1.527366756994975525e-02 -3.187802401438874500e-02 9.038505681995618463e-03 1.820987650351324830e-02 1.102091176690745029e-02
-2.723194613182852372e-02 4.593448328884325998e-03 1.839763120270251212e-02 1.364083740737793808e-02 -3.156861572192441040e-02 1.576518787297860255e-02 1.687306765940926878e-02 5.366637523041659086e-03
-2.840911359267453418e-02 1.931111421421348017e-03 1.772758001728147806e-02 1.637560351240725451e-02 -3.122854545768600359e-02 1.431242860197876055e-02 1.451225604942324443e-02 1.098896639263458389e-02
-3.281283413299544705e-02 3.892379480416092823e-03 2.018796276043942350e-02 2.042722452376156614e-02 -2.952017190904125676e-02 1.514634809792547547e-02 8.335923347852918636e-03 1.243261763223897816e-02
-2.765011850120533896e-02 2.809803819522782142e-03 1.399542168499047327e-02 1.713626015472850816e-02 -3.215439244189102763e-02 1.472534596714037379e-02 1.284026740107521367e-02 1.449025104629875736e-02
-2.943574371750548244e-02 9.441552093445338897e-03 1.461500182677252964e-02 1.792083553360720310e-02 -3.285946060712893052e-02 9.872254321296040566e-03 1.070204243717368456e-02 1.712943150156324978e-02
-3.524355909354744132e-02 1.014818714195976287e-02 1.735246982047352823e-02 1.675847666731943020e-02 -3.277795433591151886e-02 1.106157046095680892e-02 1.235743604133986845e-02 2.167695765596394999e-02
