# extractable_work for 8 qbits with connectivity mess in chunks 2
 (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (7.548875021634701699e-02+0.000000000000000000e+00j)  (1.054350187913331675e-02+0.000000000000000000e+00j)  (1.054350187913331675e-02+0.000000000000000000e+00j)
 (2.685198865724161381e-03-1.012986589220299974e-20j)  (2.685198865724161381e-03-3.937793145136264796e-20j)  (2.685198865724161381e-03-4.743162478716781565e-22j)  (2.685198865724161381e-03-4.654057858968840115e-21j)  (5.122281853686843668e-04-2.899769959540518202e-20j)  (3.560177511842088876e-04-9.388237048713923394e-21j)  (7.191929047664881924e-04+2.598601048700178896e-19j)  (1.642753773674856740e-02-7.313636748039501250e-21j)
 (2.338697864302590693e-03+2.740744057640131726e-19j)  (2.338697864302498319e-03-2.303684159129107221e-20j)  (2.338697864302498319e-03+3.298931149108225830e-19j)  (2.338697864302498319e-03-1.906456131098539376e-19j)  (8.974444519181389327e-04+2.250542487009931716e-20j)  (7.556156670567712105e-03-2.842709133031651022e-19j)  (4.294732079404247932e-04-2.749196735773909911e-20j)  (3.399890602002843872e-04-7.786819047667538578e-20j)
 (2.376900134793945903e-03+6.816614980915181328e-19j)  (2.376900134793945903e-03+1.866692347313587017e-19j)  (2.376900134793945903e-03-6.539535341618414611e-19j)  (2.376900134793945903e-03-4.246476210090569074e-19j)  (3.466672026247018951e-04-1.818729649549614481e-19j)  (2.528282812032762398e-04+5.589353282476190316e-20j)  (8.967097546074742978e-03+1.399870427135798910e-18j)  (6.418938325654204025e-04+1.051719981581532409e-19j)
 (2.407773243248661002e-03+2.494974662399635591e-19j)  (2.407773243248661002e-03-4.103836046419451125e-20j)  (2.407773243248753810e-03+2.637552581663252912e-19j)  (2.407773243248754677e-03+3.147416572124159674e-19j)  (3.307367826861714482e-04-1.654571319669155951e-19j)  (9.138980689940243499e-03-4.840445279191978189e-19j)  (5.718755559752581608e-06-1.843328017380391225e-20j)  (1.753140042806161647e-03+5.028433452988799598e-19j)
 (2.563720819233054893e-03+3.395423926344085000e-19j)  (2.563720819233054893e-03+1.047107287740863139e-19j)  (2.563720819233054893e-03+1.099484990303244628e-19j)  (2.563720819233054893e-03+3.531899540453626264e-19j)  (5.375692402390127000e-05+6.651067068642065943e-20j)  (1.342390852088522213e-02+1.391585807736480629e-18j)  (1.652262770717250265e-03-2.225870898413275054e-19j)  (3.435370664586353538e-06+1.855358516173620351e-20j)
 (2.295406286562064278e-03+3.153961195501825911e-19j)  (2.295406286562064278e-03+1.051362335598588453e-18j)  (2.295406286562064278e-03-1.385256352973305938e-19j)  (2.295406286562064278e-03-4.932113801400140260e-19j)  (1.779436487333528041e-05+5.933545961506703440e-21j)  (3.660525919665875115e-03-7.403020475036986053e-19j)  (1.281511994518392920e-03-4.942487381559818203e-19j)  (3.270367349954383333e-03+2.791444758312650239e-19j)
 (2.512942085743135896e-03-7.419652255166782681e-19j)  (2.512942085743135028e-03-4.079298600451113383e-19j)  (2.512942085743043088e-03+5.101630940607039695e-19j)  (2.512942085743135896e-03+9.040877815082888845e-19j)  (6.823396815550258204e-03-2.653132643075315063e-19j)  (2.754758606194866602e-04+1.963030238835317463e-19j)  (1.497005837491499635e-05-6.006666363744670475e-20j)  (7.535948458133807579e-03-7.815411033438852592e-19j)
 (2.440609653067440672e-03-5.921421275429431601e-19j)  (2.440609653067440672e-03+4.474714282321808708e-20j)  (2.440609653067440672e-03+6.788374819191759239e-19j)  (2.440609653067440672e-03-6.353423698215313688e-19j)  (5.834917856621458973e-05+2.154438938088847790e-20j)  (4.177485286321663062e-05+4.100806838834820373e-20j)  (8.665338867480222931e-03+1.726835415535624400e-19j)  (3.596561234283423246e-03+1.169448791879571932e-20j)
 (2.661342916054507124e-03-2.062205740099353039e-19j)  (2.661342916054507558e-03+1.790602494567843344e-19j)  (2.661342916054507558e-03+1.138446583051543875e-19j)  (2.661342916054507558e-03-2.571041412202408019e-19j)  (1.863017541628305914e-04-7.415710131698339538e-20j)  (2.218499242330774883e-03-4.043660941273449799e-19j)  (1.240492027193572204e-02-1.657243817008739337e-18j)  (4.249923248678576064e-03-7.000888662924077042e-19j)
 (2.402472768530845848e-03-5.945317100837332152e-20j)  (2.402472768530937788e-03-2.268307187114687337e-19j)  (2.402472768530845848e-03+1.349339880282460104e-18j)  (2.402472768530845848e-03-1.255929510919547697e-18j)  (8.104395125939681775e-04+7.873138435124685342e-20j)  (4.917111218240020941e-04-7.032998624697440792e-19j)  (9.599400361360324596e-03+1.695710411488612584e-18j)  (2.413382077467687953e-05-1.087701603829860825e-19j)
 (2.510236061705082341e-03-2.905057468021897719e-19j)  (2.510236061704989533e-03-7.517109704786256472e-19j)  (2.510236061704989533e-03+4.866244765216278944e-19j)  (2.510236061704989533e-03+1.692225429645181525e-19j)  (5.996161146358877100e-05+4.288286198370989392e-20j)  (9.281510479614913517e-03+5.189210194759008330e-19j)  (1.011268350753562027e-04+3.608859385394624483e-19j)  (4.979945935270572305e-03-1.177383332595009317e-18j)
