# pops for 8 qbits with connectivity gas in chunks 2
1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 3.999999999999999667e-01 1.999999999999999278e-01 1.999999999999999278e-01
2.000000000000000111e-01 2.000000000000000666e-01 2.115108739104180069e-01 2.000000000000000389e-01 2.000000000000000666e-01 2.334294984659414651e-01 2.636626807718936427e-01 2.913969468517467187e-01
2.718014808437907437e-01 2.019246189200240849e-01 2.053378832762995931e-01 2.022835961480920208e-01 2.019647755660017863e-01 2.163001315693626747e-01 2.620631768130368133e-01 2.383243368633917170e-01
2.195415518882434802e-01 2.147668719074944110e-01 2.220219069464435535e-01 2.429500657791997253e-01 2.402899719921350874e-01 2.135508404286328432e-01 2.208041099239013705e-01 2.260746811339498785e-01
2.250499839200223451e-01 2.398246626354978428e-01 2.163937389990230054e-01 2.190837132982265956e-01 2.218790699900806962e-01 2.179875701290227286e-01 2.218756433004093476e-01 2.379056177277167894e-01
2.196246005000045409e-01 2.163491461314564768e-01 2.180377366830340835e-01 2.191964619770841449e-01 2.200639323344531773e-01 2.307602576679558537e-01 2.343936099211452184e-01 2.415742547848660771e-01
2.182863000753982596e-01 2.299405534699010822e-01 2.206550636370952223e-01 2.264591941391899677e-01 2.207170519186045232e-01 2.475203234377567896e-01 2.163545176218890920e-01 2.200669957001642751e-01
2.207418209908295070e-01 2.225777519578320818e-01 2.194958254496669203e-01 2.200124690621398094e-01 2.258674942676517916e-01 2.413364680495638237e-01 2.291725673326542867e-01 2.207956028896613243e-01
2.242884248138221071e-01 2.274646158200308022e-01 2.201357704835671947e-01 2.269601232637141752e-01 2.270221700062183545e-01 2.346549834148977387e-01 2.196995477196528879e-01 2.197743644780952854e-01
2.269900807121881525e-01 2.174419258664287147e-01 2.163597467880002123e-01 2.307277447853751384e-01 2.206961712666946351e-01 2.286720885365239042e-01 2.232529602532273560e-01 2.358592817915594331e-01
