# ex_work for 16 qbits with connectivity c7 and unitary DM 22447108133120
3.516373505723891651e-02 3.516373505723891651e-02 3.516373505723891651e-02 3.516373505723891651e-02 -1.245112338684901676e-01 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02 3.516374571164630064e-02
1.887459719732801147e-02 -3.362976625376239235e-03 1.887460724017228295e-02 -1.087410984669793558e-02 -9.309451029311856252e-02 1.887460724017228295e-02 1.887461728301654748e-02 -6.687026676005141182e-03 1.887461728301654748e-02 1.887461728301654748e-02 1.887460724017228295e-02 1.887460724017228295e-02 1.887461728301654748e-02 1.887460724017228295e-02 1.887459719732801147e-02 1.887460724017228295e-02
3.278889485990978906e-03 5.131837314496493288e-03 4.823928249484805975e-03 1.457477408152091543e-03 -8.126641627461525519e-02 1.692680786213870275e-02 1.692680786213870275e-02 -1.235410458075578317e-02 1.422209924373325947e-02 1.692680786213870275e-02 1.921313747900709693e-03 1.692680786213870275e-02 1.692680786213870275e-02 1.692680786213870275e-02 1.692680786213870275e-02 1.692679789180813812e-02
1.045845045602122533e-02 -1.110439038386697424e-03 4.682766693038782277e-03 -5.205615604093310339e-03 -6.160811387304037517e-02 6.544597991385845033e-03 2.435986678146024806e-03 -2.239786284947935940e-02 1.320984845439954203e-02 1.419308989764703210e-02 4.802935454241290779e-03 1.519507313482331562e-02 1.515492884768433572e-02 1.497552526771695793e-02 1.358149029217302177e-02 1.352292676239337695e-02
2.141199266345989415e-03 -3.752808142069596811e-03 4.035364612254253858e-03 -4.084880370370115588e-03 -5.988149616566240674e-02 9.862453026207427045e-03 5.838343660822880969e-03 -2.189548578503817608e-02 1.747202607968564164e-02 1.451853312539071704e-02 1.161199047990201134e-02 1.294163461258490168e-02 9.478229861084633626e-03 9.095016510984736333e-03 1.357237020901739047e-02 1.502859875315898722e-02
-4.645437691362183305e-03 1.458044164157955378e-03 7.257089852354991696e-03 -5.718200254033267184e-03 -5.989913967253086835e-02 8.668797547313247462e-03 3.547757168776728611e-03 -1.887027721132215549e-02 1.825578229328746194e-02 1.277118552780909244e-02 1.306419449887289211e-02 1.234705937595343035e-02 1.073852935753712677e-02 1.179349657509567648e-02 1.131529765414069667e-02 1.316809132364469767e-02
-7.580112290815525268e-03 -5.755623200409933082e-03 4.859816984452245726e-03 -6.249900320891187827e-03 -4.843575639080422574e-02 5.342695970943668951e-03 8.166434074323205769e-03 -2.456369701804668459e-02 1.746348780324321129e-02 1.349796191271581541e-02 1.180177865882336453e-02 1.197013902251356163e-02 1.095387888165850337e-02 1.019756394415684275e-02 1.195372844846032470e-02 1.222469712770457746e-02
9.391723519964986257e-04 -3.248171866699896531e-03 -4.739619849587957965e-04 -1.206591693784535985e-02 -4.840129140839886934e-02 2.542703127869919838e-03 7.607611473661141793e-03 -2.175609649068823565e-02 1.718498268066483148e-02 1.273019834720454796e-02 1.153085597611420120e-02 1.298536580337562689e-02 1.043404448280538938e-02 1.058189297678883457e-02 1.159077213670908942e-02 1.272931891380286312e-02
-6.210248683463361020e-04 -7.865091535470331756e-04 -8.842123092048697133e-04 -1.107444654964093687e-02 -4.979567394831052596e-02 6.783748169598046579e-03 4.037423592739480815e-03 -2.188925297322474178e-02 1.586166141235578753e-02 1.240523987422643970e-02 1.130874516977988138e-02 1.246798646122626933e-02 1.248145563925106595e-02 1.085726140682383330e-02 1.221805272830879877e-02 1.246684787705209727e-02
-4.154193704939818793e-03 2.176731495802874342e-04 2.097937589859350839e-03 -1.172509572289969978e-02 -4.880463382931189004e-02 1.919858247274402975e-03 3.285491222233881230e-03 -1.824103455704942714e-02 1.516910137772814991e-02 1.280514848538720669e-02 1.144450115772388532e-02 1.232930513996263050e-02 1.247007508917887322e-02 1.057859420654848163e-02 1.223924719492347490e-02 1.245071091353243224e-02
-1.665877717562737597e-03 -3.253868355868729054e-04 -2.398859162023930878e-03 -9.993254217363772840e-03 -4.505917746648054056e-02 6.186514298743557398e-03 8.076864884958625049e-03 -1.656351751586171428e-02 1.241524926736178695e-02 7.178265644987006158e-03 7.098443228238398087e-03 7.531417797149934923e-03 1.205340427461751990e-02 1.077264910346597236e-02 1.206998075904693220e-02 1.209601268619849186e-02
-5.048042082198839079e-04 -2.796260553455518025e-03 -3.053194431302745757e-04 -1.173875272369584270e-02 -3.632581811872417216e-02 2.770148413727748730e-03 9.466335160680118934e-04 -1.203493524143616454e-02 9.981271384505042282e-03 4.619824238584857405e-03 4.921544017017619004e-03 7.338888694461363424e-03 1.206150211422886941e-02 1.037084097581864039e-02 1.165602060746709530e-02 1.180893221972771114e-02
2.611730039517166490e-03 -2.392912896258506290e-03 -3.875659035247721890e-03 -9.590543775494996329e-03 -3.817645536965112718e-02 6.104104181577200711e-04 -3.513250340973149660e-04 -8.569894291540851999e-03 7.930977210970389241e-03 6.180629716216491480e-03 3.905748465232428222e-03 8.907557387872900440e-03 1.248385559202854628e-02 1.010766715372106786e-02 1.169959530925676963e-02 1.168184936754644750e-02
