# pops for 16 qbits with connectivity 5 in chunks 4
2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 3.999999463558197021e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01 1.999999880790710449e-01
2.155015021562576294e-01 2.084452658891677856e-01 2.000000029802322388e-01 2.000000029802322388e-01 3.621801733970642090e-01 2.138730585575103760e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 1.999999880790710449e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01
2.072484642267227173e-01 2.230709791183471680e-01 2.000000178813934326e-01 2.000000178813934326e-01 3.529569804668426514e-01 2.167235314846038818e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01
2.245064079761505127e-01 2.087565660476684570e-01 2.000000029802322388e-01 1.999999880790710449e-01 3.352790772914886475e-01 2.314578890800476074e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000029802322388e-01 2.000000178813934326e-01 2.000000029802322388e-01 2.000000178813934326e-01
2.199047207832336426e-01 2.162092626094818115e-01 2.000000029802322388e-01 2.000000029802322388e-01 3.441873788833618164e-01 2.196986526250839233e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000178813934326e-01
2.118167430162429810e-01 1.975950598716735840e-01 2.000000178813934326e-01 2.000000178813934326e-01 3.684450685977935791e-01 2.221432179212570190e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000029802322388e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.000000029802322388e-01 2.000000178813934326e-01 2.000000029802322388e-01 2.000000178813934326e-01
2.084893882274627686e-01 2.171732485294342041e-01 2.000000178813934326e-01 2.000000178813934326e-01 3.384863138198852539e-01 2.224229872226715088e-01 2.000000327825546265e-01 2.000000327825546265e-01 2.101008296012878418e-01 2.019175589084625244e-01 2.000000327825546265e-01 2.000000327825546265e-01 2.003689259290695190e-01 2.010409533977508545e-01 2.000000327825546265e-01 2.000000327825546265e-01
2.092740237712860107e-01 2.127537578344345093e-01 2.000000178813934326e-01 2.000000178813934326e-01 3.481405973434448242e-01 2.179516702890396118e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.093373537063598633e-01 2.008188664913177490e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.006459981203079224e-01 2.010779082775115967e-01 2.000000178813934326e-01 2.000000178813934326e-01
2.134403735399246216e-01 2.224502563476562500e-01 2.000000327825546265e-01 2.000000327825546265e-01 3.410212695598602295e-01 2.112081795930862427e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.075143009424209595e-01 2.012062817811965942e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.017931789159774780e-01 2.013663798570632935e-01 2.000000178813934326e-01 2.000000178813934326e-01
2.123057991266250610e-01 2.206170558929443359e-01 2.000000327825546265e-01 2.000000327825546265e-01 3.352853655815124512e-01 2.150291502475738525e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.112624347209930420e-01 2.023989409208297729e-01 2.000000327825546265e-01 2.000000327825546265e-01 2.018166333436965942e-01 2.012848705053329468e-01 2.000000327825546265e-01 2.000000327825546265e-01
2.118096947669982910e-01 2.235024571418762207e-01 2.000000327825546265e-01 2.000000327825546265e-01 3.349820673465728760e-01 2.211585342884063721e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.025510221719741821e-01 2.014704644680023193e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.024359107017517090e-01 2.020901441574096680e-01 2.000000178813934326e-01 2.000000178813934326e-01
2.115808725357055664e-01 2.241616249084472656e-01 2.000000178813934326e-01 2.000000178813934326e-01 3.303631544113159180e-01 2.240240275859832764e-01 2.000000476837158203e-01 2.000000476837158203e-01 2.036452740430831909e-01 2.008338868618011475e-01 2.000000327825546265e-01 2.000000327825546265e-01 2.034339010715484619e-01 2.019575834274291992e-01 2.000000327825546265e-01 2.000000327825546265e-01
2.119270861148834229e-01 2.217542678117752075e-01 2.000000178813934326e-01 2.000000327825546265e-01 3.315912187099456787e-01 2.248571366071701050e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.057485431432723999e-01 2.016385048627853394e-01 2.000000327825546265e-01 2.000000476837158203e-01 2.025666683912277222e-01 1.999168843030929565e-01 2.000000476837158203e-01 2.000000327825546265e-01
2.126589715480804443e-01 2.254769355058670044e-01 2.000000327825546265e-01 2.000000327825546265e-01 3.283072412014007568e-01 2.229737937450408936e-01 2.000000178813934326e-01 2.000000178813934326e-01 2.071932107210159302e-01 2.009407430887222290e-01 2.000000476837158203e-01 2.000000476837158203e-01 2.018737643957138062e-01 2.005756348371505737e-01 2.000000476837158203e-01 2.000000476837158203e-01
2.126289904117584229e-01 2.263539433479309082e-01 2.000000476837158203e-01 2.000000476837158203e-01 3.243707716464996338e-01 2.252917289733886719e-01 2.000000327825546265e-01 2.000000327825546265e-01 2.079347223043441772e-01 2.021480053663253784e-01 2.000000476837158203e-01 2.000000476837158203e-01 2.008649259805679321e-01 2.004072368144989014e-01 2.000000476837158203e-01 2.000000476837158203e-01
