# extractable_work for 12 qbits with connectivity gas in chunks 3
 (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (7.548875021634028626e-02+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)
 (9.968782002113300237e-04+3.777282318807444431e-21j)  (1.339848920045565324e-05+4.384951384305379497e-21j)  (9.968782002113300237e-04-1.119575717961822380e-20j)  (6.696618016496576342e-03+4.509408590629546002e-20j)  (9.968782002114178441e-04-3.643411423099598909e-20j)  (3.331720931789280537e-03-2.857978043562148771e-21j)  (9.968782002113300237e-04+2.023829522575069812e-20j)  (9.968782002113300237e-04-3.408083322754124136e-21j)  (9.968782002114178441e-04+2.376791052594906095e-20j)  (9.968782002113300237e-04-7.947972752840121479e-20j)  (9.968782002113300237e-04-4.764722573220039368e-21j)  (4.465050556409234581e-03+1.089343229728641826e-19j)
 (3.972615036958297187e-04-3.152168387583608934e-20j)  (3.389529706445565415e-04+1.094060841528514060e-20j)  (6.267977212026688838e-04+2.314530320014405063e-20j)  (4.033603722843536409e-04-1.861999404606033378e-20j)  (2.527282094035255357e-05+6.763525065255504244e-22j)  (1.389314293740587640e-05+2.573935428734590582e-20j)  (1.024803789634669758e-05-2.442081796494871623e-21j)  (8.877858465061799157e-04+5.645252347673177487e-20j)  (4.680564545468056913e-04-4.897360704961559170e-20j)  (3.889304776933795948e-05-2.208471023796314521e-20j)  (4.603036428089044268e-04-2.920042789909177067e-20j)  (2.079544304566546473e-03-2.489199020930069305e-19j)
 (1.417887992612776966e-03-2.297006354530400973e-19j)  (1.222467816750066861e-04+3.358151282619613616e-20j)  (8.787945202714053466e-06+1.300495801552392825e-20j)  (2.532544318058100870e-04+1.031827999718725323e-20j)  (6.246930375247822763e-04-5.132380088401566808e-20j)  (9.413156591235861102e-05+2.640876732312208738e-21j)  (5.686944239024070594e-05+2.979466146552206590e-20j)  (1.562888433263438353e-05-3.266265512095031413e-21j)  (2.339979567358107767e-04-6.415269368885455383e-20j)  (1.289203577734815550e-04-2.033390276694471588e-20j)  (2.844798131605284124e-04-1.870080690975527025e-20j)  (4.964468746461446174e-06-1.456660449360565636e-20j)
 (2.041671987930151696e-05+1.574762580244333369e-20j)  (1.844769258345392289e-04-4.220264169888993397e-20j)  (9.806372842349389010e-07+6.215566027469106657e-21j)  (5.516406192719441667e-06+9.106156775743951289e-21j)  (1.120770366142266562e-04+4.396381968692918787e-20j)  (1.138021024865673342e-04-3.569721703053615850e-20j)  (3.022911347898235047e-04-1.002732451593568749e-19j)  (8.166725791135457497e-05-1.042436097290761440e-20j)  (1.095810942487722760e-05+8.547620807741054801e-21j)  (1.033019618810684298e-05-1.752584881084982195e-20j)  (1.363591531740429448e-05-3.014292026667481783e-21j)  (3.669751182413026998e-08-7.549395856230093628e-22j)
 (1.003799744892976554e-04+4.719558277240218218e-20j)  (5.227090275093874843e-06-1.102072144242275518e-20j)  (4.698023925472608498e-05+1.639829441730613447e-20j)  (7.415121166060888139e-08-9.806615093586781291e-22j)  (6.120003592431084888e-06+5.722055141069218223e-21j)  (3.229042204343130797e-05-1.810069558121464386e-20j)  (4.431354735529721974e-06-5.849389580474395795e-21j)  (8.490094704670272089e-06+7.624527041586008502e-21j)  (2.629455582049706861e-06+6.759128211865799388e-22j)  (3.020727653869517926e-05+1.776358553570841679e-21j)  (2.111487341388562236e-07-1.471618357673608614e-21j)  (2.231092251194514831e-05-4.818785392635021848e-21j)
 (5.915110365364568624e-06-5.788186052207680814e-22j)  (6.523432711841272120e-06+5.893513981930024223e-21j)  (8.002265690238959464e-05-2.660239408983895093e-20j)  (9.488648458847187431e-06+5.261142803924534221e-22j)  (5.354009468712243608e-08-1.102842446111557753e-22j)  (5.258785415523539715e-06-7.183557746714336618e-21j)  (6.289657865716995647e-06-9.886013849014567896e-21j)  (2.035228570735319567e-06+1.331852614477734493e-21j)  (4.216527876997244178e-06-8.078561289632897224e-22j)  (6.156733359570686005e-05+1.329101964085805740e-20j)  (2.678137173419634572e-05+2.113250495179683710e-20j)  (6.243554157863406377e-06+6.689781969715928189e-21j)
 (1.128044419569158836e-06-1.442336018089148480e-22j)  (2.124316596130402875e-05-1.371411244981773308e-20j)  (2.939796351651548795e-05+3.273113444593239178e-20j)  (8.336207632286159770e-07+9.259819754336879577e-22j)  (6.368282655830634292e-09-4.077146615239827446e-22j)  (1.806727453351455733e-07-1.266260171944161311e-21j)  (8.511369393148499046e-06+7.374297645056644121e-21j)  (1.943915006861880848e-08+1.121614005249718880e-22j)  (3.562680668830740233e-06-5.004724290033636190e-22j)  (7.403755952181727490e-05-2.893165544436919598e-20j)  (1.266926562875960074e-06+5.377615653869633264e-22j)  (7.659935577735765762e-06-1.230344813974614059e-20j)
 (1.074990890602984107e-05+1.369626066689570107e-20j)  (2.120440264500979601e-07-2.184852925466243102e-21j)  (1.051357211251187987e-05-5.188539070505759493e-21j)  (1.095861785565337169e-07-3.124586351954881958e-21j)  (1.953211844939835383e-07-1.496398233588357259e-21j)  (8.467431553566389784e-06+7.386957819312858781e-21j)  (5.843554768540491383e-06+8.860911615549461719e-21j)  (1.944031882457585760e-05-1.503850842295743856e-20j)  (1.029206544331268921e-05+2.588920267798887946e-21j)  (1.588250460674026758e-07-3.609444867133805782e-22j)  (1.251350183780391931e-05+3.346161593032663033e-20j)  (5.317986671290426617e-06-5.613232117086261799e-21j)
 (8.665929422734916819e-06+5.925829035867243173e-21j)  (9.141609738985038147e-07-2.473158204822747597e-22j)  (1.035541339546736523e-05+9.235119528278335798e-21j)  (4.696198957885882490e-06-4.369745190455076625e-21j)  (9.319346058574606685e-06-1.194764245366876568e-20j)  (3.248774775332466576e-06+5.808870606298635967e-22j)  (7.439270874001299068e-08+7.168669273610444610e-22j)  (1.836318801653806746e-06-2.464228670859775773e-22j)  (5.177641467652952412e-05+3.834524511949590744e-20j)  (1.467928901950271181e-05+1.333183142580321437e-20j)  (3.908691162571103781e-06-7.170398951653418982e-21j)  (3.218175309555763793e-06-1.756069895153446618e-20j)
 (7.007226944212502698e-06-2.589045304227780461e-20j)  (2.148524715706520639e-07-3.128311180976397807e-21j)  (1.696860573129579553e-06+2.651542918432301658e-22j)  (1.455117257676026221e-05+1.673864302623969592e-21j)  (9.481804922063629396e-06-6.039252531365151415e-22j)  (8.742061092110896745e-07+2.547115633712558476e-21j)  (3.664997042100422918e-05-7.031960165107602815e-22j)  (1.125967088473961244e-06-1.571329984962103249e-21j)  (9.168117096965930872e-07+4.285307813321703984e-21j)  (1.233896513644014722e-06+1.115347408638782555e-21j)  (4.479429854083043034e-06-1.720071011458208462e-21j)  (1.375720195081175912e-04+1.092707699500511394e-19j)
 (6.961822568724114607e-06-6.082681453263149019e-21j)  (6.860091596617110916e-07+5.585578374459756149e-21j)  (3.198911406944129248e-05-6.381773441444542498e-20j)  (4.317452674897029719e-06-7.383500603644830079e-21j)  (3.044594038283519938e-06+1.139222158386542442e-20j)  (8.272951421573152567e-06-6.690765263114050756e-22j)  (8.925690792037536684e-06+1.590744250209177688e-20j)  (4.856893908323926110e-06+1.378510321380835699e-21j)  (4.390369831543227396e-08-1.049181387509411149e-21j)  (4.336997073333103344e-06-3.094257373539484302e-21j)  (5.328699388872709494e-07+3.496395657529631364e-21j)  (3.665617844070358152e-05+2.997821621968028310e-20j)
