# extractable_work for 12 qbits with connectivity line in chunks 3
 (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (7.548875021634028626e-02+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)
 (1.023317336468168798e-03-5.222969599271571359e-21j)  (1.023317336468168798e-03-4.257272392694874685e-20j)  (1.023317336468168798e-03+1.004712884458010463e-20j)  (1.023317336468256835e-03-2.920545298322705307e-20j)  (1.023317336468256835e-03-2.663386702787738007e-20j)  (5.753744224738830716e-03-2.453406365321613619e-20j)  (6.884239582002679887e-03-1.782591764456348024e-19j)  (2.922337039128585900e-04+3.847000678164239916e-20j)  (3.488384678757435430e-03-9.229068577749829879e-20j)  (1.023317336468256835e-03-1.220088624962747096e-20j)  (1.023317336468344873e-03+4.101879617261580155e-20j)  (1.023317336468256835e-03+3.481642946344184383e-20j)
 (1.273560467010379990e-03+1.075799781460236004e-19j)  (1.273560467010379990e-03+3.202287526538287279e-20j)  (1.273560467010379990e-03-1.693131699899083794e-20j)  (1.273560467010379990e-03+4.702116690316586639e-20j)  (1.273560467010379990e-03-8.193924220827109812e-20j)  (2.537247431488062754e-02-1.936328981436046152e-19j)  (3.229813278946780061e-04-5.333598338268019705e-20j)  (1.708370008776351136e-04-1.671429055859564561e-20j)  (1.360838265389599027e-05+8.712234276513349411e-21j)  (1.273560467010469112e-03+3.793503171726525024e-20j)  (1.273560467010469112e-03+1.252149368980367710e-19j)  (1.273560467010379990e-03-1.167010157764513591e-19j)
 (1.013673565912265708e-03+8.967577656928376351e-20j)  (1.013673565912265708e-03-4.591568440573606373e-20j)  (1.013673565912265708e-03+1.313207658956425563e-19j)  (1.013673565912265708e-03+5.780365398164026667e-20j)  (1.013673565912353745e-03-1.719676315301069809e-19j)  (3.170303792626564827e-03-1.614727520772790358e-19j)  (4.117122523599524249e-05-1.343072223597104343e-20j)  (8.969857195235379430e-03-3.114592445056684374e-19j)  (3.249827691288128140e-03+9.230869730957641941e-20j)  (1.013673565912353528e-03-1.069336925357214368e-19j)  (1.013673565912265491e-03+1.464497828604637603e-19j)  (1.013673565912265491e-03-9.044973154987350534e-20j)
 (1.003829597730117925e-03+8.084729556828805312e-20j)  (1.003829597730117925e-03-8.352665363849292367e-20j)  (1.003829597730117925e-03-4.042776385675720473e-20j)  (1.003829597730205962e-03-7.208528744692836362e-20j)  (1.003829597730117925e-03+2.538343464692370404e-19j)  (2.752791273585539298e-03+8.874900411893999717e-20j)  (2.345295529334981074e-03-2.582350449323591551e-19j)  (1.764769157428878801e-05-2.007021794733100198e-20j)  (9.463380211192671393e-03-2.606562744472397369e-19j)  (1.003829597730117708e-03-7.063223462827252739e-20j)  (1.003829597730117708e-03+3.928742882990201956e-20j)  (1.003829597730117708e-03+1.274227186730680296e-19j)
 (9.778699502107207880e-04+1.255026674092142607e-19j)  (9.778699502106329676e-04+7.983163915615141650e-20j)  (9.778699502106329676e-04+2.622519610043710471e-20j)  (9.778699502106329676e-04-8.938614896333910035e-20j)  (9.778699502107207880e-04+1.486010809785133218e-19j)  (6.284063738353987648e-03-8.021185180140288900e-20j)  (3.298939086504623208e-04+5.899401355453993606e-20j)  (1.166306560788160683e-03+6.245364466929484357e-20j)  (5.264135112167795533e-03-5.348980700006136347e-19j)  (9.778699502106329676e-04-1.391151457499578121e-19j)  (9.778699502107207880e-04+4.503547172098219147e-19j)  (9.778699502106329676e-04+2.200496824016548278e-20j)
 (1.151598847795814659e-03+2.102864165075811647e-19j)  (1.151598847795814659e-03+5.044716382471128768e-20j)  (1.151598847795991818e-03+2.466190067360422175e-19j)  (1.151598847795903130e-03+2.303959651822627990e-20j)  (1.151598847795991818e-03-1.792422282772081113e-19j)  (1.882156110570754222e-03-3.299240468104264647e-19j)  (8.436844082172537096e-05-6.516230526447170132e-20j)  (2.295100642812980374e-06+1.021177289089828820e-20j)  (1.939812833234474954e-02+1.096558594038460343e-18j)  (1.151598847795814659e-03+8.296630631485788204e-20j)  (1.151598847795814659e-03-3.629134338683791905e-20j)  (1.151598847795814659e-03+9.899820010601848131e-20j)
 (1.016942851550069237e-03+3.635048267350659972e-19j)  (1.016942851550157274e-03-7.461874463991114099e-20j)  (1.016942851549981200e-03+1.409563929594757969e-19j)  (1.016942851549981200e-03-2.910602028452511390e-20j)  (1.016942851550069237e-03+1.598054324725238513e-19j)  (7.381484736495185536e-05-3.216037696649451146e-20j)  (4.387395526957076596e-03-2.862327249482434794e-19j)  (6.803850651400275258e-04+1.515451598794494112e-19j)  (1.012316651867796631e-02+5.124423496078957575e-19j)  (1.016942851550069237e-03+2.161534702744983687e-19j)  (1.016942851550069237e-03-2.301142053698258165e-19j)  (1.016942851550157274e-03+1.344574380219594327e-19j)
 (1.148045528556070971e-03-3.271993340800293580e-19j)  (1.148045528556070971e-03-1.889548537717673573e-19j)  (1.148045528556070971e-03+2.094903738948112181e-19j)  (1.148045528556248347e-03+9.337666316764614254e-20j)  (1.148045528556159442e-03+1.559489845347379451e-19j)  (1.863403585535091528e-02+7.323196057664957601e-20j)  (1.094337091305210892e-04-6.926766483922307579e-20j)  (2.751829217538275928e-03-3.264544385458798619e-22j)  (3.573218154239147409e-05-5.211620670389431132e-20j)  (1.148045528556071188e-03+1.176037541414249033e-19j)  (1.148045528556248347e-03+2.026591119287632866e-19j)  (1.148045528556248347e-03+6.294718320241459070e-19j)
 (9.541811523283004904e-04+3.637226893845729933e-19j)  (9.541811523283004904e-04+1.203379263729166248e-19j)  (9.541811523283004904e-04-1.412248370112611357e-19j)  (9.541811523283883108e-04+1.817439012581718783e-19j)  (9.541811523283883108e-04-9.118120306696468758e-20j)  (9.246508166006089154e-04+1.112354900131766622e-19j)  (1.799994507279336232e-03+5.063000440884097231e-21j)  (4.297580466932496637e-03-6.428765771739514907e-19j)  (4.543217584275115704e-03-1.003954855884593416e-19j)  (9.541811523283004904e-04+1.045441764131079774e-19j)  (9.541811523283004904e-04+5.885360504827844167e-20j)  (9.541811523283883108e-04+2.315578831616855903e-19j)
