# extractable_work for 12 qbits with connectivity gas in chunks 3
 (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (7.548875021634028626e-02+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)
 (1.889598854929171656e-03-1.907859809091279448e-20j)  (1.889598854928989727e-03-2.222645045585848216e-20j)  (1.889598854929171656e-03-3.919257178597746003e-21j)  (1.889598854929262729e-03+2.208225218031057626e-20j)  (2.662767678580742398e-04-1.178412803270199772e-20j)  (2.729173765862473369e-04+8.442842751119170276e-21j)  (1.889598854928989727e-03+1.326521699308385288e-20j)  (4.331988307298945129e-02+2.690906923060052075e-19j)  (3.176148336595940739e-04-2.880561680539267768e-20j)  (1.889598854929080583e-03-1.512489384611695471e-21j)  (1.889598854928989727e-03-8.696911116877981508e-20j)  (1.889598854929171656e-03+4.306355544270849922e-20j)
 (1.885388475913683172e-05+6.664290925793642550e-21j)  (3.574669083223723639e-04+3.174337318017544953e-20j)  (7.313396932054626624e-04-5.125286281432949089e-20j)  (5.894154691484109095e-04-5.131682773529659174e-20j)  (7.281290987934963812e-04+1.416820273323985234e-20j)  (4.926141564960983578e-04+6.234187462654192222e-21j)  (8.077795408212651643e-04-6.233353047655049314e-20j)  (2.159045076155189421e-03+1.207494030439157256e-19j)  (8.498798975933067820e-06-1.918843302267676009e-21j)  (6.728174114703861170e-04-2.504266742957521357e-20j)  (4.350069256238460057e-04-6.930177536951683634e-20j)  (1.086364181872900500e-02+2.395303306344849421e-19j)
 (2.717708279343973728e-04+1.510154757234127890e-21j)  (1.139014269463083399e-03+3.817709151632550960e-20j)  (4.799538124438895931e-04-5.883830430591745776e-20j)  (2.052737011666559707e-04+4.937083561313507204e-20j)  (6.340959735416773881e-04+1.365573252345864867e-22j)  (4.816076696510067910e-04+1.708705328326952417e-20j)  (7.447566106831260662e-05-1.516148252237335079e-20j)  (6.122956106990264016e-04+7.315430273954754211e-20j)  (1.556514513801203581e-05-8.221307264003520654e-21j)  (5.150426585398536769e-04-4.941104379764155616e-20j)  (5.029020840286121296e-05-1.806875485116530179e-21j)  (1.607921995364556514e-04+2.649816940306113718e-20j)
 (1.342585397766000287e-05-8.079752498888654549e-21j)  (3.370433062534362173e-04+7.217302796581369079e-20j)  (2.885397908809536464e-05-1.096243114017508170e-20j)  (6.479686553105892810e-05-2.871103596369257341e-20j)  (2.609740328930696416e-04+1.477774150606967628e-20j)  (7.326781698402909047e-08+1.095837624120440418e-21j)  (2.262304620214035988e-05+2.676286259543328332e-22j)  (1.055752986892526547e-03+7.518600054409341172e-20j)  (2.263838820390087930e-06-2.788224949948245319e-21j)  (5.475620494405427818e-06+2.491813359868167042e-21j)  (3.408836282287743089e-05-1.732524965476469411e-20j)  (2.263715724615395484e-04-4.685142247939616020e-20j)
 (1.290440823377250608e-05+6.539967973766495438e-21j)  (1.250478429568344082e-05-1.635926020635513285e-22j)  (1.211291309046342175e-04-1.518190980353253395e-20j)  (3.011522456772310944e-05-5.275214284192890908e-21j)  (6.561440377567783605e-05-2.612771532409290967e-20j)  (6.334638773631500570e-05-7.999297717412047321e-21j)  (2.720090400101344105e-05-1.792822283984561830e-20j)  (3.165311836233578475e-05-2.705498677454611648e-21j)  (9.474872292422422174e-05+6.359330834565360991e-20j)  (3.958258898213094486e-06-9.152743466061125483e-21j)  (5.282016314433786165e-05-3.426565575439081156e-20j)  (7.263286087182409495e-05-3.071417265728660369e-20j)
 (2.184115767951689052e-06-2.245274254727720806e-21j)  (7.968860012238234898e-08+1.538685998861507153e-22j)  (6.449681569356957437e-05-3.084940827129704395e-20j)  (4.234782380059773805e-05+7.842645484758676839e-21j)  (1.032260102020680898e-05-8.517406027169365187e-21j)  (1.728665763231124105e-05+1.960072802515892652e-20j)  (1.268598871399688260e-05-3.771294709932741012e-21j)  (2.528167684931742549e-05-3.813463832215547422e-20j)  (2.517660703206420314e-05-4.697052484436274568e-21j)  (3.310533438355734848e-07+6.155969566576164591e-22j)  (4.365335133796664448e-05-1.637392114629105851e-20j)  (5.108541644101838433e-05-2.625591645441196596e-20j)
 (4.720688140875171524e-06-6.596833264760315900e-21j)  (2.777247427927107007e-05-2.641835195578319445e-20j)  (6.986621182354289446e-06+1.708385162616410414e-20j)  (1.118426025873945410e-05+8.706575328240810055e-21j)  (1.442326394476698887e-07-9.590559946528146037e-22j)  (5.439624619294000081e-06+5.371974596213435808e-21j)  (2.758933041873461503e-06-6.039922087467673507e-21j)  (3.244306954910041390e-05-3.644364113913730173e-20j)  (1.055519899575318088e-06+4.502011019803837408e-21j)  (1.675408640698714178e-06-1.131960891669240632e-21j)  (6.810462276514000990e-06+6.680787942573162176e-21j)  (1.224243812697610585e-05+3.749295131919033302e-20j)
 (3.863806112384351052e-07-9.307960239492571881e-23j)  (1.885134134882943022e-07+8.737601092574811224e-22j)  (1.205147068533957467e-06+2.237404092957818732e-21j)  (4.928640164876432746e-06+6.212702382975440030e-21j)  (2.233528531121670070e-06+6.278646012530708161e-21j)  (1.090316071564794442e-08+4.200654157967846310e-22j)  (1.227299519005408312e-08+8.372786573639739410e-22j)  (3.202568437087267486e-05+1.340021361055046515e-20j)  (6.441858487079288185e-06+1.304921918337663414e-20j)  (1.282080913223413708e-06+4.893403263434068063e-21j)  (3.144249363016783878e-06-3.542320072650503233e-21j)  (4.869980493394571060e-06-1.571224365972042708e-21j)
 (1.294173485779446336e-05-2.625162234335414891e-20j)  (2.654638084941274618e-07+2.138768984780689016e-21j)  (3.349544305108779109e-07+2.908614172755757426e-21j)  (2.626832496576714880e-05-1.036067005480432243e-20j)  (6.744652932745088220e-06-2.581040204700836480e-22j)  (9.053944770519290050e-05-4.662520137581129065e-20j)  (1.405710663402440787e-06+6.124773765256065686e-21j)  (9.277571613691299330e-06-2.764224756104169859e-20j)  (3.252750301689851465e-08-1.429366740982134601e-21j)  (5.968178146805261532e-06-4.576219366437403225e-21j)  (1.780653998925071731e-05-1.471700704084696175e-21j)  (4.722674632170113027e-10+8.657078536612192812e-23j)
