# pops for 12 qbits with connectivity gas in chunks 3
2.000000000000025091e-01 2.000000000000025091e-01 2.000000000000025091e-01 2.000000000000025091e-01 2.000000000000025091e-01 3.999999999999925837e-01 2.000000000000025091e-01 2.000000000000025091e-01 2.000000000000025091e-01 2.000000000000025091e-01 2.000000000000025091e-01 2.000000000000025091e-01
1.999999999999998446e-01 1.999999999999998723e-01 2.237101301336854309e-01 1.999999999999998168e-01 1.999999999999998723e-01 2.245704760110016629e-01 1.999999999999998446e-01 1.999999999999998446e-01 3.379976086244067535e-01 2.137217852309084010e-01 1.999999999999998723e-01 1.999999999999998446e-01
2.099897164968491103e-01 2.125947686497030586e-01 2.033130276682516002e-01 2.064745377449273556e-01 2.127793282225317606e-01 2.036736670339861222e-01 2.728124396383986294e-01 2.039328482236609508e-01 2.189420659026891369e-01 2.092444973356870352e-01 2.356596055246954480e-01 2.105834975586211855e-01
2.116320658204615679e-01 2.299208498129184097e-01 2.114361814493818104e-01 2.143932681239011373e-01 2.125132931101019196e-01 2.109340117505874856e-01 2.089891283496396190e-01 2.425113479702312169e-01 2.085067687593950836e-01 2.107771004387692382e-01 2.239777284856556416e-01 2.144082559289610668e-01
2.224633710869775849e-01 2.191502801751097351e-01 2.105545232052858928e-01 2.091701132148748032e-01 2.125495396127363157e-01 2.176585746019842338e-01 2.134443528988998473e-01 2.391137728444828747e-01 2.133026443756345369e-01 2.115087842959013642e-01 2.133389482621155520e-01 2.177450954260023996e-01
2.151786916349713308e-01 2.187676307425383826e-01 2.203051919010245163e-01 2.096276543708086026e-01 2.186610761532164771e-01 2.150882596620182219e-01 2.142262233992523746e-01 2.168744969399861167e-01 2.124458821519171758e-01 2.225703933067863238e-01 2.170824061136039373e-01 2.191720936238713557e-01
2.139533697829782144e-01 2.194627716427324793e-01 2.159286648596633884e-01 2.140840725994332117e-01 2.141858935957474397e-01 2.133621763299608787e-01 2.135498468279048712e-01 2.272486357947718916e-01 2.182230318211533238e-01 2.174537445248708734e-01 2.162014430820982935e-01 2.163463491386878879e-01
2.150637619935963363e-01 2.167344443955441513e-01 2.191876304232522610e-01 2.172923896404681254e-01 2.168187549548361293e-01 2.162450208246596561e-01 2.149360620297866009e-01 2.199964335258646209e-01 2.163568268254238425e-01 2.173295439658770867e-01 2.148814615119553073e-01 2.151576699087346944e-01
2.172771957098776352e-01 2.143820150788950107e-01 2.227916583832998954e-01 2.173329632007578449e-01 2.143620842908666446e-01 2.187343359027536793e-01 2.148628440553727870e-01 2.162524836278369444e-01 2.174827045674951054e-01 2.163435881617875867e-01 2.147091481869251584e-01 2.154689788341344059e-01
2.171565490022805134e-01 2.174347623207827374e-01 2.164355980910649124e-01 2.173661624290617600e-01 2.144347556149737988e-01 2.159084065264674224e-01 2.179951163199056186e-01 2.189725424517097452e-01 2.176537453533066713e-01 2.156322386871497021e-01 2.167027442651002223e-01 2.143073789381928218e-01
2.161757086155163265e-01 2.170598331111190105e-01 2.185424093092102893e-01 2.153299201104644234e-01 2.167262582561745587e-01 2.170353727689934564e-01 2.197093438024722845e-01 2.152833094164756378e-01 2.156770259869691397e-01 2.179821734494809538e-01 2.142651157681374208e-01 2.162135294049815915e-01
2.153192378102936899e-01 2.184220042863083133e-01 2.171508047092822191e-01 2.155195508264657611e-01 2.211523576499374866e-01 2.165272579216812876e-01 2.177658443947550482e-01 2.153976637759695278e-01 2.154084785998254814e-01 2.160076883107472923e-01 2.152005032445025445e-01 2.161286084702273291e-01
2.147025516836718606e-01 2.130704907826135031e-01 2.164996326356519452e-01 2.175790237303268371e-01 2.207459171544969845e-01 2.179688755086622853e-01 2.160208810841571514e-01 2.180362897882340278e-01 2.149520884764054285e-01 2.169277201609887962e-01 2.158539178320749985e-01 2.176426111627202398e-01
2.163306128363123582e-01 2.176871726933906348e-01 2.165251035636372445e-01 2.153709463241893773e-01 2.158010092686949433e-01 2.182516186502344024e-01 2.163643160854364367e-01 2.139575303733285694e-01 2.146595681143361189e-01 2.194028470012098220e-01 2.158387088058198733e-01 2.198105662834128338e-01
2.147169005817262666e-01 2.160762229684778657e-01 2.140253438863081170e-01 2.182252422430493166e-01 2.170157551253845130e-01 2.176316147775868570e-01 2.163363079105937448e-01 2.167999201868072434e-01 2.166694842371431340e-01 2.168220900026740783e-01 2.155931780603365655e-01 2.200879400199091396e-01
2.149735701203367988e-01 2.181043560250161828e-01 2.147086815623286682e-01 2.149815245276306686e-01 2.185104901194012406e-01 2.166556021813119681e-01 2.151255543263191072e-01 2.164085986103267134e-01 2.158345006846205116e-01 2.168580953843190495e-01 2.180195163034931993e-01 2.198195101548957586e-01
2.168306098548371252e-01 2.156875263414967103e-01 2.199219055899091779e-01 2.156517240668441582e-01 2.144487667304424972e-01 2.145728833846580752e-01 2.167776823753336524e-01 2.169595536956870074e-01 2.155092246614133678e-01 2.169525974796089884e-01 2.174625637052982063e-01 2.192249621144689020e-01
2.154253167865476659e-01 2.165543030932832735e-01 2.215629353533730139e-01 2.145492106198825522e-01 2.159206323896225854e-01 2.168673172447803943e-01 2.145233074777374849e-01 2.183992151396625114e-01 2.142000828974243154e-01 2.143004612957813138e-01 2.200746409265983417e-01 2.176225767753016682e-01
2.177880484285022455e-01 2.170905453429680387e-01 2.184047081561226178e-01 2.151557633103326483e-01 2.171112116288260174e-01 2.166375484258090955e-01 2.161282953886160541e-01 2.150756730774762981e-01 2.159076441224828946e-01 2.155873333212129650e-01 2.199203189879137266e-01 2.151929098097360438e-01
2.167990256096666568e-01 2.155633256144710019e-01 2.160291354003729680e-01 2.161044530737908365e-01 2.165024791183972619e-01 2.186728877911765512e-01 2.152692464805607275e-01 2.175525702613882451e-01 2.159532749981128152e-01 2.144953858990506779e-01 2.222062508882576559e-01 2.148519648647480851e-01
2.161560744181927618e-01 2.152429742691082115e-01 2.234389470876158856e-01 2.139229586201440714e-01 2.181463277759892461e-01 2.161490462912033228e-01 2.153791150728597004e-01 2.155315389012095462e-01 2.158900359059898744e-01 2.170494998584039104e-01 2.176406320463500632e-01 2.154528497529266395e-01
2.181472552075508220e-01 2.150904807617284031e-01 2.205787705233422102e-01 2.165429729673102321e-01 2.183292133695365067e-01 2.149554203732916835e-01 2.153078989421249312e-01 2.154999070554121099e-01 2.134541469120006529e-01 2.181314563135042239e-01 2.186651169133270178e-01 2.152973606608653556e-01
2.164375805068526060e-01 2.173920088392411187e-01 2.166002329686568528e-01 2.160277545028244095e-01 2.190335398763509356e-01 2.171476483149521464e-01 2.173843800655211045e-01 2.156784751713553827e-01 2.150819989532535559e-01 2.188830954842485299e-01 2.147822156327378607e-01 2.155510696840065854e-01
