# pops for 8 qbits with connectivity gas_with_one_uni in chunks 2
1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 1.999999999999999278e-01 3.999999999999999667e-01 1.999999999999999278e-01 1.999999999999999278e-01
2.885068682541454543e-01 1.999999999999999001e-01 1.999999999999999833e-01 1.999999999999999278e-01 2.632302644249129298e-01 2.254770658338852152e-01 2.227858014870566228e-01 1.999999999999999001e-01
2.453511665999224822e-01 2.219811557000340163e-01 2.220957659802661743e-01 2.098372892627907715e-01 2.093160534818219454e-01 2.266282984479850160e-01 2.330853783487131237e-01 2.317048921784667370e-01
2.386566032429482953e-01 2.247023560259631403e-01 2.150055993954072819e-01 2.291088743615605772e-01 2.205826059376612414e-01 2.291464759339784107e-01 2.196156191304413363e-01 2.231818659720392617e-01
2.205610365218097502e-01 2.266006858616999853e-01 2.179439232879892274e-01 2.264397802309723873e-01 2.272746156872117451e-01 2.188881931251090984e-01 2.328745321232610910e-01 2.294172331619467042e-01
2.275866542899107614e-01 2.360946811527760147e-01 2.222654132988124143e-01 2.285268557767569098e-01 2.225388157660658783e-01 2.163999308467860483e-01 2.284976387305212020e-01 2.180900101383701217e-01
2.281433866925045295e-01 2.213595828535262766e-01 2.152921988455716862e-01 2.262896767525363617e-01 2.211726845449805412e-01 2.250535919216533898e-01 2.304250921584236056e-01 2.322637862308027379e-01
2.282612315278093884e-01 2.226181135866197869e-01 2.303616554172389086e-01 2.214387539367445590e-01 2.400419933177920517e-01 2.172366529492546494e-01 2.242236451738022773e-01 2.158179540907370353e-01
2.214141134050352233e-01 2.236448528437846861e-01 2.459192830771895766e-01 2.230648779042253838e-01 2.167494921431774024e-01 2.191366846497941612e-01 2.284179000719306074e-01 2.216527959048617824e-01
2.186821458174901811e-01 2.215035329038049783e-01 2.488923253892999232e-01 2.224824313811242515e-01 2.189664145932101458e-01 2.245924187004205153e-01 2.135409522520378134e-01 2.313397789626113477e-01
2.308707016135112811e-01 2.336461063993398035e-01 2.287022223305282820e-01 2.202741469185881262e-01 2.235443864431846950e-01 2.212298449754341034e-01 2.249510555402605694e-01 2.167815357791515463e-01
2.203978077514950895e-01 2.229747916442947064e-01 2.206530757557468581e-01 2.294110171739707771e-01 2.346656849398466027e-01 2.156948551680042681e-01 2.343362257216751177e-01 2.218665418449640714e-01
2.265176567622334269e-01 2.206121725173087467e-01 2.203618699012215298e-01 2.251656361637413839e-01 2.475676966678765911e-01 2.160259740323640099e-01 2.280422141308604822e-01 2.157067798243911538e-01
2.269361746276121194e-01 2.264783677470313672e-01 2.176657393703007592e-01 2.225426764337598839e-01 2.194480789505003082e-01 2.209265464278882818e-01 2.497427556120988823e-01 2.162596608308067492e-01
2.224960673777267861e-01 2.450901652233756778e-01 2.221268643060078374e-01 2.194043784049666823e-01 2.176342027947070490e-01 2.163515113589512817e-01 2.311099404499325494e-01 2.257868700843297660e-01
2.271758532254951612e-01 2.277086595662159429e-01 2.247610482291604594e-01 2.272492177826539728e-01 2.277017386809456201e-01 2.213088064262430377e-01 2.231320768228279294e-01 2.209625992664549787e-01
2.385188614326032297e-01 2.188449678613939298e-01 2.140963198664195821e-01 2.212059376681481115e-01 2.352367351114470484e-01 2.223602476236226089e-01 2.196013191231619699e-01 2.301356113132000114e-01
2.287642208500732521e-01 2.219555348866410205e-01 2.165430106866453319e-01 2.225757233367066656e-01 2.484228973426620968e-01 2.175589403063789284e-01 2.205756757866719209e-01 2.236039968042172754e-01
2.183296425598526269e-01 2.264310555330994457e-01 2.195562764824051383e-01 2.171933157532169589e-01 2.515509223300464448e-01 2.203899729627570026e-01 2.210672234468120945e-01 2.254815909318068079e-01
2.277424390537395593e-01 2.386526668588255795e-01 2.206145453775786580e-01 2.182533099778420638e-01 2.315652214118357755e-01 2.178338813020369857e-01 2.277730441441232490e-01 2.175648918740146209e-01
2.191623424595139369e-01 2.175529820509377876e-01 2.397018244188855729e-01 2.193157336966017334e-01 2.180245387079592367e-01 2.332796394987816935e-01 2.323645470365064136e-01 2.205983921308092843e-01
2.280217865392184240e-01 2.257523906806253033e-01 2.192669895696137961e-01 2.260060336705577710e-01 2.214005208478389275e-01 2.262177712068094426e-01 2.233241286877031551e-01 2.300103787976290892e-01
