# extractable_work for 12 qbits with connectivity line in chunks 3
 (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (7.548875021634028626e-02+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)  (4.616540683918912528e-03+0.000000000000000000e+00j)
 (9.758234945014014269e-04-3.109470889188657317e-20j)  (9.758234945014014269e-04-1.068728580835818744e-20j)  (9.758234945014014269e-04+1.468010074983600380e-20j)  (8.196237455163317073e-03+1.225388303502945580e-19j)  (8.964309520135444213e-04-2.401246764814578931e-20j)  (1.100445800823012747e-03-3.324551939224120850e-20j)  (2.570053669032958035e-03+8.394757880220429521e-20j)  (9.758234945013136066e-04+5.476725511568684057e-20j)  (9.758234945013136066e-04-9.658079772908378961e-21j)  (9.758234945013136066e-04-6.969656982624781993e-20j)  (9.758234945013136066e-04+2.887316262935556691e-20j)  (9.758234945013136066e-04-4.536491422061425268e-20j)
 (1.038716305780263598e-03-1.034703784816948890e-19j)  (1.038716305780351635e-03+2.602010623383418102e-20j)  (1.038716305780263598e-03-3.371048113215979948e-20j)  (7.112731427059817806e-03-3.397440924658462050e-19j)  (5.674446075749518402e-05-2.359625429431717428e-20j)  (9.384599190905597299e-03+7.875731228462096021e-19j)  (1.271018333377185890e-04+3.086218992949969072e-20j)  (1.038716305780351635e-03-8.711731666635459581e-20j)  (1.038716305780439889e-03+7.389209458394034658e-20j)  (1.038716305780351635e-03+1.768691657929508898e-19j)  (1.038716305780351635e-03+7.040477528632191526e-20j)  (1.038716305780351635e-03+1.039912338088289616e-19j)
 (1.028797256674943367e-03-3.313909211236205463e-20j)  (1.028797256674943367e-03-8.282251011353456273e-20j)  (1.028797256674855113e-03-4.459915963087953748e-20j)  (5.254540758239858306e-03-1.439996395345868511e-19j)  (1.891940450700760671e-04+2.928451343638437932e-20j)  (1.036579025791894981e-02+1.987289455498837701e-20j)  (1.606295606235555234e-04+2.191562127736736465e-20j)  (1.028797256674943150e-03+2.087898771254651098e-20j)  (1.028797256674943367e-03+8.003670629122586815e-20j)  (1.028797256674943367e-03+2.957099545822052017e-20j)  (1.028797256674943367e-03-4.595923328929395012e-20j)  (1.028797256674943367e-03-6.971008513337326128e-20j)
 (1.041054337266741469e-03+1.076900658505466205e-19j)  (1.041054337266741469e-03+2.168503146341557770e-19j)  (1.041054337266653432e-03-7.512205459385874200e-20j)  (5.093652290712120771e-03+7.612239894283613308e-20j)  (8.810548376511852596e-07-6.812908308918040902e-21j)  (1.105102984094631473e-02-3.567832265554715753e-19j)  (5.922604611249276821e-04-2.879237000115238452e-20j)  (1.041054337266653432e-03-7.664357255377525159e-20j)  (1.041054337266653432e-03-3.157558651956657665e-20j)  (1.041054337266653432e-03+6.504722479003900965e-20j)  (1.041054337266653432e-03+2.866764621608260534e-19j)  (1.041054337266653432e-03-2.646108838556605672e-19j)
 (9.875481026718681710e-04-5.916523980354433639e-20j)  (9.875481026720438118e-04-1.123716743268904964e-20j)  (9.875481026719559914e-04+5.705383424416744088e-20j)  (1.284946325499441121e-03-3.496970485490409761e-20j)  (6.886574668146070929e-03+2.350469850972564647e-20j)  (5.369850915245250045e-03-2.397457783538877611e-19j)  (1.288161665167042826e-04+5.773067440208383311e-20j)  (9.875481026719559914e-04+7.246044611201739073e-20j)  (9.875481026720438118e-04-2.183714842437995476e-19j)  (9.875481026719559914e-04+6.761716868970738990e-20j)  (9.875481026719559914e-04+1.865838547347763277e-19j)  (9.875481026720440286e-04-2.387370980532848184e-20j)
 (1.282388668155598098e-03+4.693541867084252983e-20j)  (1.282388668155776124e-03-2.788030445708294918e-19j)  (1.282388668155687002e-03+1.145808814636849831e-19j)  (2.339828017351349091e-05+4.220151172437187767e-21j)  (2.430372521784538234e-02+8.913067767039744023e-20j)  (6.198214924506295371e-04+3.183729056002323912e-20j)  (2.485849153798353871e-03+2.947771198032653591e-19j)  (1.282388668155598098e-03+4.557946285445637648e-21j)  (1.282388668155687002e-03+8.023302056631429631e-20j)  (1.282388668155687002e-03+2.946729277223897754e-19j)  (1.282388668155776124e-03-6.029469074434561558e-20j)  (1.282388668155776124e-03+4.731312497111229230e-20j)
 (1.110268311835248571e-03+5.698348699654914849e-21j)  (1.110268311835160100e-03-3.532524462776676230e-20j)  (1.110268311835160100e-03-1.185597414698041422e-19j)  (1.591448652864382862e-02+8.501049635134230230e-20j)  (1.625239188648705329e-05+4.668734758894480838e-20j)  (1.604530876366887275e-06+2.497301648583790019e-21j)  (4.117423641606907624e-03-2.541093760036592047e-19j)  (1.110268311835160100e-03-1.645346046226666789e-19j)  (1.110268311835071629e-03+2.713895452450192656e-19j)  (1.110268311835159883e-03+1.700191183381445162e-19j)  (1.110268311835248354e-03+1.169641236572542536e-19j)  (1.110268311835248571e-03+1.514955005151140659e-19j)
 (9.744271651949712411e-04-3.608597343281035385e-19j)  (9.744271651949712411e-04-3.451269218931909125e-20j)  (9.744271651948833123e-04-9.676530435910424582e-20j)  (7.418240658081415740e-04+3.048793050388204758e-19j)  (8.885798287933995964e-04-4.886183275435763290e-20j)  (3.848794111139695103e-03-9.064523359622987578e-20j)  (7.280036600886970535e-03+7.301397188357883670e-20j)  (9.744271651948833123e-04-8.282383874847881632e-20j)  (9.744271651948833123e-04+1.771065481758977692e-20j)  (9.744271651947953835e-04+6.134058219080923539e-20j)  (9.744271651947953835e-04+2.040172272686169719e-19j)  (9.744271651949711326e-04+3.978877658051901450e-19j)
 (1.080614927174525881e-03-6.770445780015751805e-20j)  (1.080614927174702389e-03+3.776358880147060139e-19j)  (1.080614927174702389e-03-1.681420912352457486e-19j)  (5.712229102668191869e-08+1.305334265669769591e-21j)  (3.356592780032958186e-04+8.374096352798045644e-20j)  (3.345442477045461414e-03+2.504846033645087312e-19j)  (1.478145757186911935e-02+1.322502813381392610e-19j)  (1.080614927174614135e-03+2.685905741443403312e-19j)  (1.080614927174525881e-03-1.825249203761512146e-19j)  (1.080614927174614135e-03-8.275586525295396580e-20j)  (1.080614927174525881e-03-7.892525467314420716e-21j)  (1.080614927174525881e-03-3.006661564022723742e-19j)
