# extractable_work for 8 qbits with connectivity gas_with_one_uni in chunks 2
 (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (1.054350187913331849e-02+0.000000000000000000e+00j)  (7.548875021634701699e-02+0.000000000000000000e+00j)  (1.054350187913331675e-02+0.000000000000000000e+00j)  (1.054350187913331675e-02+0.000000000000000000e+00j)
 (2.297532661254393389e-03-2.760039556271077440e-20j)  (1.022536783314193344e-03+2.899693575358586159e-20j)  (2.297532661254485329e-03+3.790589765683962385e-20j)  (3.180079393663076681e-03+1.110672712600438541e-19j)  (3.264598067839102267e-05+6.308822460331166221e-21j)  (4.037771149544204172e-03-2.846750251154762522e-19j)  (2.297532661254485329e-03+1.475022415949411277e-19j)  (2.297532661254485329e-03+1.016821477776943904e-19j)
 (1.132070576155313666e-04-2.477681953845208102e-20j)  (7.555588282280558321e-04+2.174053304714518485e-20j)  (9.568379987127469295e-04-2.388847342227676120e-19j)  (2.403539614774849573e-04+2.458859699025321230e-20j)  (1.413831536653951037e-04+1.071053621475815074e-19j)  (1.037344948611791271e-04-2.465962356168147214e-20j)  (2.196079933818000362e-05+3.370166992975785492e-20j)  (6.448451473922969886e-07+2.598500136107241706e-21j)
 (1.005006970839551918e-04-8.723771287129542773e-21j)  (1.525792592251677161e-04-1.600098470356002781e-20j)  (5.575868071318834619e-04-4.601568281058408506e-20j)  (1.939672902702405710e-05+2.338854215109953806e-20j)  (2.198519682120250057e-04-1.203978259941324297e-19j)  (1.061018026111489488e-06-1.614256043858475203e-21j)  (4.429550801893771011e-06-2.071758974079840303e-20j)  (6.535173087791352065e-05-3.094319674314819838e-20j)
 (1.697695406267294533e-04-2.108706712116905295e-20j)  (1.896081874777375172e-07-2.628020371652222534e-21j)  (8.604114502392044795e-04-2.417421804634075687e-19j)  (2.419424004800352650e-04+4.577844088520327554e-21j)  (4.513768631806638237e-05-7.461990275286014413e-20j)  (2.426618880705379720e-05+2.230548451040303823e-20j)  (2.782186159283997528e-04+5.836601159497035989e-22j)  (4.054151400778418840e-05+1.362751159696246229e-20j)
 (2.207306533785911764e-04+1.842803833366606472e-19j)  (1.262909749838061294e-06-1.255270840776842796e-21j)  (1.679868169346808871e-04-1.040631818673184210e-19j)  (1.400064894475638324e-04+7.017763551487477358e-20j)  (1.372898635309523305e-04-6.881112732103334457e-21j)  (5.702367039537431097e-05-5.075670311444978111e-21j)  (2.130084646970052589e-04+7.158689007355602805e-20j)  (2.349310578998771849e-05+5.148360778582383307e-20j)
 (2.805715735712913342e-05-1.116820392358987404e-20j)  (2.854854312911329022e-05+1.683913099918625382e-20j)  (1.703480942471801178e-04+6.316771748005672713e-20j)  (4.665560249050200052e-05+9.925748498470458451e-20j)  (2.012228441594133432e-05-2.017218637096419168e-20j)  (1.443258155947044826e-05+7.409751907028070767e-20j)  (2.821937508906670991e-06-2.199725503760420375e-21j)  (7.858430226609453088e-06-3.317255561232635531e-20j)
 (6.039265612046935066e-05+9.085096331857316684e-20j)  (3.967870475990585017e-06-1.717068300835867391e-21j)  (1.839291145053626776e-04-1.379285621953980485e-19j)  (3.580163735024724780e-06-8.418200850780268535e-21j)  (6.552013403116737288e-05+8.136587174728270732e-20j)  (2.280202035832642015e-05+2.329527072944865583e-20j)  (2.165617503904029883e-04+1.027674869987204326e-20j)  (2.540822716488592612e-05+2.889860315051779487e-20j)
 (8.635552459306310386e-05-1.025359559091222914e-21j)  (1.048413173901485120e-06-1.051444156810837701e-20j)  (4.058792828990963146e-05-3.082607445734476339e-20j)  (5.310068410160932110e-05-2.682292191395606503e-20j)  (1.135063664121302316e-04+6.738205875879204946e-20j)  (1.174862474072735347e-04+1.308725050150746588e-19j)  (5.641384641621277314e-04-9.024596705998870268e-20j)  (1.000974752422996021e-05+2.308744979514052305e-20j)
 (2.183546636090796377e-05+9.327369445291217230e-20j)  (4.131425813414716108e-06+3.478167525908709063e-20j)  (1.997893931367215761e-04+2.735570477303507312e-19j)  (1.564477924079923465e-05+5.759037895375322533e-20j)  (1.624158125876644290e-05+1.808485233529270676e-20j)  (6.121870838004192053e-06+1.663418019968758176e-20j)  (1.255893718377964993e-07+2.507132901629358243e-21j)  (4.630526532470796231e-06+1.368955889950759571e-20j)
 (2.682237537719311841e-06+1.946286979961508000e-20j)  (1.306338141973600940e-04+2.489489000531239163e-20j)  (5.714648387000744129e-05-7.922628135496279118e-20j)  (1.724169177989721749e-05+4.133465084629317971e-21j)  (7.200260962673518043e-05+2.924754645296291442e-20j)  (2.534576371706227308e-05-6.224132826135854105e-20j)  (2.579465409060072406e-05-1.375886687753845253e-19j)  (7.775293083965848287e-05-1.497764856033162159e-20j)
 (1.941077024667666031e-05+4.036202577311423335e-20j)  (9.580939705622221474e-05-1.893910062040441279e-19j)  (6.174612519406433178e-05+1.345647260741157371e-19j)  (1.118869067666741117e-03+3.899499747123697641e-19j)  (1.278952731639779227e-04+1.774349880483935952e-19j)  (2.870216494508829263e-04-1.499253595093628746e-19j)  (1.167440763896097992e-04+1.839789752683681373e-19j)  (6.704528573930223405e-05-1.653030469636213813e-19j)
 (1.688016044578696286e-03+1.990714902022266206e-19j)  (1.923319408025958880e-04-4.749194269907907043e-19j)  (1.328285993319432688e-04+4.933048251751781172e-20j)  (1.003667476472425992e-04+2.682772040589398421e-19j)  (9.690123417342992769e-06-5.282856118950410142e-20j)  (4.172668109458464844e-05+4.262799544765753579e-20j)  (1.261467001626078181e-04+3.503344590177045453e-20j)  (7.772689515692373188e-05+9.119449455773142492e-20j)
 (2.380765017622208572e-06+2.572179150088246943e-20j)  (5.031466462958931291e-05-1.074876152817489227e-19j)  (1.771748109417695951e-04+4.991539702666739920e-20j)  (1.746322088550475188e-04-1.713531520045692079e-19j)  (1.991331976737819307e-04+1.792477182128725214e-19j)  (2.614658614343223168e-04-3.497725318360085636e-19j)  (2.977901560010213795e-04-2.214741461658681626e-19j)  (4.367537529937348537e-05+5.596547909450864607e-20j)
 (5.045667193031589808e-05+7.854343524674394701e-20j)  (9.705169662577185481e-05-1.546169976199082870e-20j)  (7.536763755162877144e-05-8.358045476402014418e-20j)  (2.297585001671476331e-05-6.301534634555056179e-20j)  (4.426561002284559450e-04-5.902959570193755275e-22j)  (4.818763643442864090e-05+6.492326302136173436e-21j)  (6.614754634779071408e-05+1.396305917744978973e-19j)  (1.006297552219905611e-05-9.146955375478955013e-21j)
 (2.455927437042700588e-06+8.641121913654715984e-22j)  (2.196206930046927774e-07+1.770246891714241330e-21j)  (6.629645298064500513e-06-1.133905645012926967e-20j)  (9.672203494398997584e-05-2.376685972334672545e-19j)  (1.776087652034182051e-04+1.819314798894930148e-19j)  (6.797692871590681066e-04+5.354302120003313049e-19j)  (1.999111140580891359e-05-8.015828839794612292e-20j)  (7.983882525423711572e-05+5.010333730425068821e-20j)
 (1.708623580884523143e-04-2.003664846919866909e-19j)  (2.238313354735200559e-05-7.671609685737026466e-20j)  (1.631885693139063038e-04-8.871046779416011753e-21j)  (5.141638089975622897e-04+3.349107994830510905e-20j)  (1.721763852809646531e-07-1.715918123515169046e-22j)  (7.704802969785326495e-05-1.337435586065128684e-19j)  (1.633510372895432812e-04+6.250619235861829517e-21j)  (2.444641696267981653e-06-1.114451779302660797e-20j)
 (4.496182954508963503e-05-9.560933274399410549e-20j)  (1.006785830286068391e-04+6.636052574734948011e-20j)  (2.522744795803387972e-04-1.693845407991960757e-19j)  (7.691551389399738830e-05+9.682256822294182673e-20j)  (8.232269361914012999e-06-1.587465448069655779e-21j)  (3.973722358161109312e-05-4.050022920564614744e-20j)  (7.447185321085272782e-04+7.016931138925216640e-20j)  (5.291476655127884133e-05+9.844903225528752117e-20j)
 (7.581588486545004209e-05+5.402346538549545709e-20j)  (5.098355852718098137e-06-2.465588659280268563e-20j)  (2.300955045125221575e-04+2.016470885025639920e-19j)  (4.498675342894627237e-05-1.648057110239945236e-19j)  (7.531006896737276965e-05-1.584682479533475766e-19j)  (1.494241482097247201e-05+3.224580810947985592e-20j)  (8.792598890698925416e-04+5.703717248376603592e-19j)  (2.371793003066215302e-05-7.176453482255844115e-20j)
 (1.195098338908473756e-04+7.204913006349169330e-20j)  (2.264019063360018168e-04-4.121666187951261308e-19j)  (9.889983861266301202e-05-6.118938100101831484e-20j)  (1.052339881591407725e-06-5.592635675093828044e-21j)  (1.486272580760528226e-05-4.174560680928648858e-20j)  (1.537913693776448635e-04+3.905852498407320391e-19j)  (1.322793201070803302e-05+4.676636887040194993e-20j)  (8.441115531348428430e-05-1.543226714005116975e-19j)
 (1.530675009040179742e-05-4.936212369688344819e-20j)  (3.870544316803773143e-05+4.725792340439388338e-21j)  (1.461041792424789279e-05+7.626090848617415889e-21j)  (1.115403601312233479e-05-5.743023549153094731e-20j)  (5.708374998081848533e-05-1.448150996588669543e-19j)  (2.692540823135470315e-05+4.900407633546712552e-20j)  (7.897478448734535734e-05+1.389419571086218512e-19j)  (2.274230920786647961e-04+4.822873106796025994e-19j)
 (1.204870102212482052e-04+7.849449296499076709e-20j)  (1.698193239258965310e-04+1.298652025700933790e-19j)  (9.263760621379323545e-05-1.517521109253399131e-19j)  (1.956349636249001545e-05-4.197740514586623335e-22j)  (5.383647562298791842e-05+1.139431037538922442e-19j)  (2.107311442174081628e-05+5.470295325869946615e-20j)  (1.796269662505163437e-04+1.762282088198349040e-19j)  (3.544782737769135779e-05+9.615239475345938237e-22j)
 (2.167436791577873902e-04+1.464725442573932059e-19j)  (4.130594884266185576e-05+2.174969951910437127e-20j)  (1.979504751214943755e-06+3.979718032083669549e-20j)  (4.439937906639752668e-06+3.219375554319809994e-20j)  (2.973640992639776945e-05-1.394449415701814766e-19j)  (3.413686630508047334e-05-1.655613365211760102e-19j)  (7.167366586195362962e-06-9.356274177484695458e-20j)  (1.202282749196103396e-04+1.159421415453732305e-19j)
 (9.347219750240093095e-06+1.013073645895750920e-19j)  (2.833399831564681489e-04+5.846880848431265259e-20j)  (5.238021747439076682e-05+1.044191187101916073e-19j)  (7.001262306797283283e-05+3.878679600216813983e-20j)  (4.010545408794524182e-04+3.575734644380167934e-19j)  (3.872607325113501764e-06+1.720758763439677279e-20j)  (1.307977501379659188e-04-2.678883042706159990e-19j)  (1.107125949543475541e-04-7.470266348361455755e-20j)
 (3.856945355759884019e-06+2.777362214556975467e-20j)  (1.149995722919692814e-04+1.218983750296911243e-19j)  (3.385876844019443133e-06-2.681766862662643080e-20j)  (5.451278518625118458e-05+3.202094815452207861e-19j)  (2.612488991356122676e-05-1.091343373863586783e-20j)  (5.291603238726365365e-05+1.793847294440711253e-19j)  (2.328643221593683268e-04+1.806332503564553458e-19j)  (1.855526055754628193e-08-1.438788572407967537e-21j)
 (3.196492694261557193e-06-2.061738558213747732e-20j)  (4.279241796884184190e-05+2.604769382413679654e-21j)  (5.818252494126240244e-04+4.644176350023519047e-19j)  (5.130709574068936519e-05+2.827324776507771268e-20j)  (8.386043001361522420e-05+1.317202649942250736e-19j)  (4.237795736166598097e-05-6.785006224086364143e-20j)  (1.262308157067758502e-04+1.451096227197524784e-20j)  (2.310988640991660514e-08+4.190031648433615522e-21j)
 (1.985424213670131105e-05-4.573016577845764903e-20j)  (9.696537915165671636e-08+4.027878211642771982e-21j)  (2.045823205994371625e-05+5.325696527539077193e-20j)  (1.795005257642874933e-04+2.485304970861101281e-19j)  (2.407167039582754921e-05+1.146462340511127071e-20j)  (2.178467852346584959e-06+7.053995154316623339e-20j)  (2.650650000512624449e-05-5.050609532461023746e-20j)  (4.107091519251677494e-06-1.897551773035054602e-20j)
 (1.872459496464043673e-05-1.876268487108561901e-20j)  (5.405348236301111197e-05-3.944087349395623612e-21j)  (1.534370801117735397e-05-1.264154939841383736e-20j)  (8.727718057824960347e-05+2.020360750871914323e-19j)  (2.867507601771544960e-06+4.598371121520135090e-21j)  (1.953798455052660889e-05-1.084788915226104098e-19j)  (1.030207086075241794e-04+5.673757290453393380e-19j)  (3.579502122572247901e-05-9.825974705460846457e-20j)
 (2.315921654125072603e-04+1.738728257864853013e-19j)  (1.482952790523859915e-04+3.401436414628787357e-19j)  (6.769860702430946790e-05-1.402578127170577208e-19j)  (5.455571358375216183e-05-6.306342525458469035e-20j)  (2.134311326072347530e-08-6.573052321701056183e-21j)  (2.950503667032139461e-05-4.468797815613318964e-21j)  (1.281794564369918745e-04+4.307866359979724228e-19j)  (3.453228043703707780e-04-2.909032624280287535e-19j)
 (2.473491753938377148e-06+3.373288075371848488e-20j)  (2.252964474820947467e-04+5.383714553570731281e-19j)  (3.052607688610484322e-03-1.063128921808513997e-19j)  (4.203674148712037927e-04-8.774777545933163696e-19j)  (1.911104833526023597e-04+6.595437327846684084e-21j)  (2.779036274935865768e-05+1.690940967642252881e-19j)  (4.685996814675082072e-06+2.076056319747785662e-20j)  (2.650689933322288938e-05+7.122576765255813350e-21j)
 (1.070094697018010723e-04-1.684608177752297778e-19j)  (2.969033354440049296e-04+8.539363168996215479e-19j)  (3.749430828778401749e-05+2.919715980181626992e-20j)  (5.608170528142590637e-05+5.055409101375332042e-20j)  (6.804803243136310620e-05-2.314141358167076368e-19j)  (2.226235902063824915e-05+1.178896260535552272e-19j)  (8.423359745433520954e-04-1.384497152502084015e-19j)  (4.236483599925096858e-05+3.451458202522536905e-20j)
 (1.315146888875795236e-04-1.528915791181595003e-19j)  (1.332870912475989404e-04-2.394861223400201929e-19j)  (1.013102818131211423e-04-4.077851401468795056e-20j)  (1.185196496633420112e-04-6.577968627447366404e-20j)  (3.613846909429893140e-04-6.300316213569728224e-19j)  (1.209323418798461156e-04+3.704103834197289733e-19j)  (4.383516860724807326e-05+2.532686122060818424e-19j)  (2.991605527198440032e-05-2.419496236650353816e-19j)
 (8.745219418011942808e-06-2.373131378675994491e-20j)  (1.475670153747515260e-03-6.202324522543743681e-19j)  (2.337463385868721204e-08-4.870040163663494143e-21j)  (2.312541420074331483e-04-3.048283461966091863e-19j)  (8.871003217652269986e-05+3.775279582107090433e-19j)  (5.991265749716968370e-05+6.968019765503506630e-20j)  (2.409026522201059451e-05+9.932289198083158754e-20j)  (6.743461252333407443e-05-2.084404069012620698e-19j)
 (9.604032859370404703e-07-2.132426694704904135e-20j)  (5.668386613612593465e-05+2.380771388751351740e-19j)  (7.259680560045272816e-05+1.809705025322113683e-20j)  (1.830290361120081579e-04+1.743650365151390986e-19j)  (2.192556587193922519e-04-3.706174747018032564e-19j)  (7.418225557084491193e-05-9.805049928832223155e-20j)  (3.159685237027345744e-06-2.755883848535549858e-20j)  (1.736649055102302706e-04-2.057910649165993097e-19j)
 (4.125915292012277143e-05-9.291423339849224842e-20j)  (3.664126649305566750e-05+1.294887332896927843e-19j)  (6.914403605826842729e-08-4.955663946829749442e-22j)  (1.206011396512509374e-04+4.391270287904885489e-19j)  (1.541312861441875058e-04-2.631908336839872900e-19j)  (2.758433925212414842e-04+1.979670591280386635e-19j)  (2.196910103290247935e-04-1.232645420128323135e-19j)  (5.272623175370459546e-05-1.765474680469874410e-19j)
 (2.706702993278778412e-04+2.511979476339520277e-19j)  (1.232949600602404835e-04+3.223910711389310838e-19j)  (1.988958661933446729e-03+5.716146316828095352e-19j)  (3.034584595064052047e-06-6.573787700598453156e-22j)  (9.931587444794205558e-05+3.064764547055253181e-19j)  (4.838817622759074423e-06-3.610216134553517887e-22j)  (2.158076113777810656e-06+7.155044879795170807e-20j)  (1.097975574118319620e-04-3.158520091910535788e-19j)
 (1.673389396680263012e-05-7.212751018446548772e-20j)  (4.007067738438726298e-04-3.484764055546648774e-19j)  (4.671988089560904164e-06-4.920238594463288165e-20j)  (5.478061327456781442e-05+7.727665692350305741e-20j)  (5.484293866863595719e-05+2.728243573650875021e-19j)  (3.846291644574245324e-05-8.611661914774033232e-20j)  (8.699011985202506582e-05-1.520984844641638753e-19j)  (6.100379792897846405e-05+1.519739723688099548e-19j)
